Ticker,Price,Gain,Vol
AAOI,185.67,17.21,2201.0
ACDC,6.73,10.15,10.2
ACN,196.59,5.09,1068.3
ADBE,274.03,5.72,1222.9
ADEA,28.61,7.11,73.9
ADP,233.74,5.36,608.0
ADSK,248.16,7.28,566.0
ADTN,17.87,7.98,49.6
AEYE,8.48,10.42,1.0
AGYS,93.55,8.08,38.8
AI,11.75,9.1,52.3
AIRJ,5.2,15.81,5.4
ALLT,8.61,5.51,4.1
ALMU,26.21,21.46,50.3
ALOY,10.99,19.98,17.0
AMCX,10.33,6.28,4.9
AMPG,5.15,16.52,22.8
AMPL,8.78,12.28,21.7
AMPX,21.75,7.25,191.0
AMR,215.37,8.24,53.6
ANET,170.68,7.03,1999.6
ANGI,6.57,12.12,10.8
APPF,179.3,11.25,56.6
APPN,27.77,18.68,22.5
APPS,9.3,5.92,50.9
ARM,408.85,15.73,3470.5
ASAN,9.07,17.79,53.5
ASBP,5.96,8.56,4.2
ASTI,7.86,5.79,12.4
AVAL,5.15,11.71,1.5
AVPT,11.52,5.59,24.8
AVR,9.1,5.57,9.4
AXON,476.88,6.28,544.9
AXTI,109.55,6.19,1135.3
BAH,84.05,6.15,151.4
BAND,70.89,9.11,66.4
BB,9.72,8.0,250.0
BBAI,5.34,5.95,221.9
BBNX,12.8,5.61,7.2
BCBP,11.44,9.58,1.1
BG,129.97,5.41,208.0
BILI,18.36,6.0,85.3
BILL,39.51,6.73,117.7
BL,31.32,6.53,47.7
BLFS,26.63,6.86,15.7
BLKB,32.74,6.68,23.0
BLZE,9.11,10.02,28.3
BOX,28.79,6.79,69.4
BRBR,9.06,8.37,62.5
BRUN,39.2,15.12,51.8
BRZE,28.27,10.3,84.6
BSY,35.24,7.97,93.3
BTDR,18.51,5.83,148.2
BTU,29.06,7.43,104.9
BYD,86.84,5.03,82.8
CART,42.2,6.03,199.0
CCC,5.14,9.36,50.4
CDNS,414.16,10.46,829.3
CDW,140.98,12.38,304.0
CECO,79.03,5.73,82.8
CERT,6.12,5.15,20.9
CEVA,44.71,11.83,36.7
CGNT,12.24,5.79,7.4
CIB,73.37,6.97,26.6
CLBT,15.87,7.74,36.2
CLS,426.55,10.68,809.8
CLYM,11.8,7.66,9.9
CMPS,14.19,8.65,48.1
CNK,31.03,10.82,53.0
CNR,93.17,5.35,64.9
CNXC,30.03,6.15,37.6
CODA,13.18,5.1,1.2
COOK,73.17,5.19,1.7
CORZ,28.55,6.33,401.5
COUR,5.8,7.61,39.4
CRAI,146.74,5.76,23.5
CRM,209.6,9.68,2708.9
CRML,12.17,8.66,141.1
CRWD,782.17,7.0,2050.4
CRWV,124.82,13.96,3446.8
CSGP,33.86,5.16,279.0
CTEV,26.99,7.44,4.7
CUE,24.07,9.89,8.4
CVI,34.92,5.12,27.2
CXDO,10.47,5.97,6.9
CXM,6.01,7.71,19.0
DBI,8.2,6.22,3.3
DBX,28.91,7.55,121.7
DCBO,19.75,8.04,3.7
DDOG,277.49,12.19,1513.7
DELL,465.96,10.7,3315.8
DKNG,26.33,7.51,343.0
DMRC,16.43,11.77,3.3
DOCN,173.45,11.22,635.8
DOCS,22.55,5.37,121.1
DOCU,57.02,8.57,155.8
DSGX,79.85,8.24,32.1
DSP,13.6,6.92,3.3
DUOL,117.97,5.94,208.7
DUOT,14.24,5.48,9.8
DV,10.54,8.66,32.2
EC,16.25,11.23,47.4
ECOR,10.35,6.05,1.1
ELTX,12.12,5.94,1.4
EMAT,7.2,6.67,1.2
ENVX,8.58,7.52,60.5
EOSE,8.97,6.41,254.4
EPAM,108.76,6.15,278.8
ERAS,13.82,7.63,52.1
ESTC,68.06,5.19,133.3
EVLV,6.79,5.27,22.0
EWTX,40.26,17.86,52.5
EXLS,30.59,5.37,75.6
EXTR,28.13,6.11,59.7
FA,17.07,6.69,17.1
FDS,270.85,10.34,208.0
FIG,27.12,6.35,521.7
FIVN,26.26,7.84,91.5
FJET,9.5,27.35,18.9
FLNC,27.15,43.8,362.2
FLUT,104.31,7.56,318.9
FRHC,150.47,5.36,14.1
FROG,88.31,11.11,206.7
FRSH,10.68,9.99,108.7
FSLY,19.08,7.4,223.0
FTNT,147.14,6.65,819.2
FUBO,11.52,14.17,15.2
GDDY,92.99,8.34,239.9
GDYN,7.86,9.17,18.6
GEN,27.76,7.64,220.3
GLBE,33.75,10.15,61.2
GLOB,44.44,10.11,81.0
GLSI,28.51,8.92,3.5
GPRK,11.34,10.63,6.1
GSHD,36.65,6.57,18.4
GSIT,10.9,9.82,31.2
GTE,8.39,7.98,3.4
GTLB,33.79,8.82,147.4
GWRE,171.42,12.28,198.2
HCC,106.25,12.39,83.1
HIMS,27.76,6.16,599.6
HIMX,21.91,6.51,127.7
HKIT,6.58,350.68,30.1
HNGE,60.92,8.38,109.5
HPE,47.0,9.2,922.0
HPK,7.46,5.07,6.3
HPQ,29.34,8.51,566.3
HSAI,20.03,5.98,38.3
HUBS,262.2,18.84,527.4
HUM,328.31,7.49,477.2
HUT,132.38,6.05,583.6
IBM,320.42,7.6,2766.1
INFQ,17.69,9.06,312.6
INFY,13.41,6.01,230.3
INOD,115.32,9.85,306.2
INTA,26.03,12.73,27.1
INTU,353.76,6.71,1930.5
INV,5.84,9.47,19.8
IOT,38.55,10.17,163.7
IPX,44.57,7.76,11.4
IT,179.59,10.72,318.4
JACK,13.48,8.27,11.9
JDZG,57.65,20.1,2.3
JTAI,9.01,8.29,1.6
KARO,50.38,5.62,5.8
KC,13.33,8.55,25.2
KEEL,6.1,7.39,184.0
KF,78.6,5.22,1.7
KGEI,5.39,5.27,1.3
KPTI,9.82,7.91,4.0
KVYO,18.36,15.91,148.7
KXIN,6.25,6.31,2.3
LAC,5.51,5.76,61.9
LCUT,9.34,9.24,1.4
LFVN,9.43,19.82,2.5
LIF,48.14,13.3,35.4
LILA,8.03,9.45,3.6
LINC,49.39,6.63,30.2
LITE,905.0,5.85,5967.6
LMB,81.89,5.73,31.6
LVS,53.27,5.34,239.1
LYFT,14.86,5.32,237.1
LZ,6.68,6.2,21.3
MANH,161.12,7.38,82.7
MASK,5.45,52.23,53.5
MAX,9.35,5.06,4.7
MCS,20.07,6.13,2.5
MDB,403.88,20.36,959.9
MEC,30.88,15.01,13.1
METC,16.49,5.64,23.2
MGM,50.69,16.08,253.2
MGNI,15.38,7.33,38.8
MH,12.69,5.4,4.6
MLCO,5.84,5.04,13.0
MNDY,95.47,14.17,192.9
MNTN,10.74,13.89,9.3
MOH,183.25,5.56,171.5
MORN,195.82,7.58,94.5
MOVE,20.79,9.42,1.5
MP,69.29,7.09,472.5
MRAM,30.11,14.14,244.7
MRVL,219.43,7.04,5375.4
MTH,68.62,5.18,51.4
MU,1035.5,6.64,43767.3
NAVN,22.78,6.6,70.4
NB,6.13,6.24,23.1
NBIS,264.51,14.46,4033.4
NCNO,17.19,6.9,63.0
NCSM,46.51,9.75,1.4
NET,270.82,11.99,1167.4
NEXA,16.19,6.94,18.0
NICE,99.45,7.33,90.2
NIO,5.98,6.79,251.4
NIQ,8.91,6.83,15.9
NOK,16.25,9.5,1698.8
NOW,135.86,9.24,3443.7
NRGV,5.35,5.94,27.9
NSIT,117.77,10.71,58.5
NSP,36.77,6.67,21.5
NTNX,55.87,7.3,218.2
NTSK,12.86,5.93,47.0
NUAI,5.61,17.61,34.1
NVA,7.15,6.4,3.2
NVDA,224.36,6.26,36836.8
OBE,11.58,5.75,11.5
OKTA,139.79,13.4,431.5
OLOX,9.62,9.69,13.7
OPEN,5.31,5.36,180.2
OPTX,10.84,8.94,12.4
ORCL,248.15,9.91,4451.1
ORIC,8.98,6.27,13.1
OSPN,15.54,7.62,7.3
OTEX,25.38,6.46,78.9
P,84.45,6.21,346.2
PANW,300.48,6.67,2123.5
PAR,16.26,5.31,23.7
PATH,13.1,11.77,452.7
PAYC,148.58,6.38,140.0
PAYS,7.75,6.6,6.2
PAYX,102.44,5.63,306.0
PBI,16.92,5.09,53.7
PCOR,55.23,11.6,152.7
PCTY,122.49,6.58,94.7
PD,10.69,7.44,17.7
PDFS,51.28,5.02,47.9
PEGA,37.93,6.16,62.8
PENG,59.71,6.95,183.9
PENN,20.24,7.49,58.6
PHR,10.66,8.11,16.1
PIII,12.91,5.99,43.4
PINS,21.35,6.48,478.9
PK,12.9,6.35,55.0
PNRG,182.3,10.74,12.2
POET,13.89,13.02,830.1
PONY,10.79,7.58,50.6
PRCH,11.03,5.85,18.8
PRCT,27.86,5.81,40.5
PRGS,35.32,7.58,18.0
PSIG,8.85,6.63,9.0
PURR,10.87,8.81,127.0
QFIN,16.91,5.16,25.6
QMCO,10.49,8.03,7.0
QTTB,11.66,5.52,16.8
QTWO,52.57,11.02,40.7
RBRK,85.07,8.19,233.1
RELX,34.6,5.52,87.0
RELY,21.03,5.04,144.7
REPX,35.62,7.1,15.2
REX,49.39,5.62,8.9
RHI,30.99,5.26,50.4
RILY,9.82,5.25,10.9
RLYB,16.87,16.67,9.3
RNG,49.1,13.37,90.8
ROOT,57.42,10.3,18.3
ROP,344.25,5.75,376.0
RXO,26.87,5.04,70.0
RXT,5.92,14.51,207.1
S,17.81,7.61,175.8
SAIC,115.08,10.44,56.8
SAP,196.11,7.88,628.6
SB,6.62,5.92,4.4
SCHL,42.77,5.6,12.4
SDHC,13.15,9.95,1.2
SE,95.25,5.21,447.9
SHIP,16.39,5.74,4.6
SKLZ,10.0,6.72,4.7
SKM,44.43,18.99,102.8
SM,32.67,6.38,134.4
SMC,29.83,11.93,2.4
SMX,17.34,8.56,6.8
SNOW,280.16,9.63,2134.5
SPCE,7.52,21.68,209.0
SPHR,145.78,5.27,99.8
SPRC,10.59,7.95,19.5
SPSC,59.64,5.09,31.0
SPT,8.29,10.83,11.3
STGW,7.39,5.42,10.8
STRZ,25.92,10.86,3.9
SUPX,12.21,28.8,3.0
SVCO,10.67,10.46,4.4
TBI,6.76,8.86,2.3
TDC,36.83,8.16,89.6
TEAM,115.95,7.75,726.4
TGB,7.9,6.47,35.0
TGEN,6.86,10.47,3.6
TLS,5.24,9.39,3.9
TMC,6.36,5.12,37.2
TMHC,71.55,22.31,130.2
TNDM,19.12,11.16,51.8
TNET,48.92,7.09,19.5
TNGX,23.1,5.1,65.9
TOST,27.74,6.57,362.5
TRI,93.96,8.61,198.7
TRIP,12.1,8.23,40.3
TTAN,77.68,7.35,79.3
TTD,23.22,7.7,483.6
TWLO,227.54,19.36,600.7
TYL,329.83,5.33,255.2
U,32.17,5.58,329.3
UP,9.85,11.68,1.7
UPWK,9.37,6.24,51.3
USAR,29.43,5.07,459.6
UTI,41.39,10.64,58.5
VAC,90.67,6.82,42.4
VEEV,188.66,8.21,746.3
VERX,14.96,12.06,22.9
VG,12.68,5.32,253.6
VIA,17.04,11.88,11.7
VIVO,6.6,5.77,10.9
VNET,10.6,5.16,123.4
VRNS,36.11,5.74,68.5
VRSK,183.97,5.13,322.8
VSH,55.99,7.57,282.5
WATT,29.66,5.93,11.3
WAY,21.92,10.1,48.9
WDAY,157.23,7.55,730.2
WEAV,6.48,7.64,7.2
WEST,8.5,5.85,8.8
WIX,62.54,11.56,147.8
WK,52.83,6.13,64.3
WYFI,31.56,6.12,59.1
WYNN,106.53,5.25,160.0
XGN,5.35,7.43,3.0
XZO,14.6,5.42,3.8
ZETA,25.22,10.18,185.6
ZIM,24.72,5.24,42.3
ZM,111.62,9.87,578.6
ZS,155.71,11.44,970.4
ZSQR,10.56,13.43,2.3
