Ticker,Type
AAOI,Big Move
ABVX,Pullback
ACDC,Big Move
ACMR,Pullback
ACN,Big Move
ADEA,Big Move
ADP,Big Move
ADSK,Big Move
ADTN,Big Move
AEHR,Pullback
AEYE,Big Move
AGYS,Big Move
AIIO,Pullback
AIRJ,Big Move
AKTX,Pullback
ALK,Pullback
ALLT,Big Move
ALMU,Big Move
ALOY,Big Move
AMBQ,Pullback
AMCX,Big Move
AMPG,Big Move
AMPX,Big Move
AMR,Big Move
AMRC,Pullback
ANET,Big Move
ANGI,Big Move
APPF,Big Move
APPS,Big Move
ARRY,Pullback
ASBP,Big Move
ASTI,Big Move
ASTS,Pullback
ATKR,Pullback
ATRA,Pullback
ATRO,Pullback
AVAL,Big Move
AVR,Big Move
AXON,Big Move
AXTI,Big Move
BAH,Big Move
BB,Big Move
BBAI,Big Move
BBNX,Big Move
BCBP,Big Move
BEAM,Pullback
BG,Big Move
BILI,Big Move
BLFS,Big Move
BLKB,Big Move
BLLN,Pullback
BLMN,Pullback
BOBS,Pullback
BRBR,Big Move
BRUN,Big Move
BSY,Big Move
BTDR,Big Move
BTU,Big Move
BURL,Pullback
BVN,Pullback
BYD,Big Move
CART,Big Move
CCC,Big Move
CCL,Pullback
CDNS,Big Move
CECO,Big Move
CERT,Big Move
CEVA,Big Move
CIB,Big Move
CLYM,Big Move
CNK,Big Move
CNR,Big Move
CNSP,Pullback
CODA,Big Move
COLD,Pullback
COMP,Pullback
CORZ,Big Move
COUR,Big Move
CRAI,Big Move
CRMD,Pullback
CRML,Big Move
CRSP,Pullback
CRWV,Big Move
CSGP,Big Move
CTEV,Big Move
CUE,Big Move
CVCO,Pullback
CVI,Big Move
CVSA,Pullback
CXDO,Big Move
CXM,Big Move
DBI,Big Move
DBX,Big Move
DCBO,Big Move
DKNG,Big Move
DMRC,Big Move
DNLI,Pullback
DNTH,Pullback
DOCN,Big Move
DOCS,Big Move
DSGX,Big Move
DUOL,Big Move
DUOT,Big Move
DV,Big Move
DYN,Pullback
EC,Big Move
EMAT,Big Move
ENPH,Pullback
ENVX,Big Move
EOSE,Big Move
EPAM,Big Move
EVLV,Big Move
EWTX,Big Move
EXLS,Big Move
EXTR,Big Move
FA,Big Move
FDS,Big Move
FLNC,Big Move
FLUT,Big Move
FLY,Pullback
FOXF,Pullback
FRHC,Big Move
FRMI,Pullback
FSLY,Big Move
FUBO,Big Move
FUN,Pullback
GDDY,Big Move
GDYN,Big Move
GLBE,Big Move
GLOB,Big Move
GLSI,Big Move
GLUE,Pullback
GNRC,Pullback
GO,Pullback
GPRK,Big Move
GRAL,Pullback
GRPN,Pullback
GSHD,Big Move
GSIT,Big Move
GTE,Big Move
HCC,Big Move
HELE,Pullback
HIMS,Big Move
HIMX,Big Move
HKIT,Big Move
HNGE,Big Move
HOVR,Pullback
HPK,Big Move
HSAI,Big Move
HUM,Big Move
HUN,Pullback
HUT,Big Move
IART,Pullback
IAUX,Pullback
INDI,Pullback
INFQ,Big Move
INFY,Big Move
INV,Big Move
IPWR,Pullback
IPX,Big Move
IRDM,Pullback
IT,Big Move
JBLU,Pullback
JDZG,Big Move
JTAI,Big Move
KARO,Big Move
KC,Big Move
KEEL,Big Move
KF,Big Move
KGEI,Big Move
KPTI,Big Move
KXIN,Big Move
LAC,Big Move
LCUT,Big Move
LFVN,Big Move
LGN,Pullback
LIF,Big Move
LILA,Big Move
LINC,Pullback & Big Move
LION,Pullback
LITE,Big Move
LMB,Big Move
LOAR,Pullback
LPG,Pullback
LPX,Pullback
LQDA,Pullback
LRCX,Pullback
LSCC,Pullback
LUNR,Pullback
LVS,Big Move
LYFT,Big Move
LZ,Big Move
MANH,Big Move
MASK,Big Move
MAX,Big Move
MCS,Big Move
MDB,Big Move
MEC,Big Move
METC,Big Move
MGM,Big Move
MGNI,Big Move
MH,Big Move
MLCO,Big Move
MLTX,Pullback
MNKD,Pullback
MNPR,Pullback
MOH,Big Move
MORN,Big Move
MOVE,Big Move
MP,Big Move
MRAM,Pullback & Big Move
MRVL,Big Move
MTH,Big Move
MTVA,Pullback
NB,Big Move
NBIS,Big Move
NCNO,Big Move
NCSM,Big Move
NEXA,Big Move
NEXT,Pullback
NICE,Big Move
NIO,Big Move
NIQ,Big Move
NOK,Big Move
NRGV,Big Move
NRIX,Pullback
NSIT,Big Move
NSP,Big Move
NUAI,Big Move
NVA,Big Move
NVDA,Big Move
OBE,Big Move
OC,Pullback
OKLO,Pullback
ONON,Pullback
OPEN,Big Move
OPTX,Big Move
ORIC,Big Move
OSPN,Big Move
OTEX,Big Move
PAR,Big Move
PATH,Big Move
PAYC,Big Move
PAYS,Big Move
PAYX,Big Move
PBI,Big Move
PCOR,Big Move
PCTY,Big Move
PDFS,Big Move
PENG,Big Move
PENN,Big Move
PHR,Big Move
PII,Pullback
PIII,Big Move
PINS,Big Move
PK,Big Move
PL,Pullback
PNRG,Big Move
POET,Pullback & Big Move
PONY,Big Move
POWI,Pullback
PRCH,Big Move
PRCT,Pullback & Big Move
PRMB,Pullback
PSIG,Big Move
QCOM,Pullback
QFIN,Big Move
QMCO,Big Move
QNST,Pullback
QTWO,Big Move
QUCY,Pullback
RDW,Pullback
RELX,Big Move
RELY,Big Move
REPX,Big Move
REX,Big Move
RHI,Big Move
RIGL,Pullback
RILY,Pullback & Big Move
RKLB,Pullback
RLYB,Big Move
RNG,Big Move
ROOT,Big Move
ROP,Big Move
RUN,Pullback
RVI,Pullback
RVTY,Pullback
RXO,Big Move
RYZ,Pullback
S,Pullback & Big Move
SAIC,Big Move
SAP,Big Move
SB,Big Move
SCHL,Big Move
SDHC,Big Move
SE,Big Move
SG,Pullback
SGHC,Pullback
SKM,Big Move
SKYT,Pullback
SM,Pullback & Big Move
SMC,Big Move
SMX,Big Move
SNAL,Pullback
SNAP,Pullback
SPHR,Big Move
SPIR,Pullback
SPRC,Big Move
STGW,Big Move
STM,Pullback
STRZ,Big Move
SUPX,Big Move
SVC,Pullback
SVCO,Big Move
TBI,Big Move
TDUP,Pullback
TGB,Big Move
TGEN,Big Move
TLN,Pullback
TLS,Big Move
TMC,Big Move
TMHC,Big Move
TNDM,Big Move
TNET,Big Move
TOST,Big Move
TRI,Big Move
TRIP,Big Move
TTD,Big Move
TTMI,Pullback
TVTX,Pullback
TWLO,Big Move
