Ticker,Type
AA,Big Move
ABVX,Pullback
ADTN,Big Move
AEVA,Big Move
AGL,Big Move
AIOS,Pullback
AKTS,Big Move
AKTX,Big Move
ALTG,Big Move
AMBQ,Big Move
AMN,Big Move
AMRC,Big Move
AMSC,Pullback
ANGI,Big Move
AOSL,Big Move
APH,Big Move
ASMB,Big Move
ASPI,Pullback & Big Move
ASTI,Big Move
ASX,Big Move
ASYS,Big Move
ATEX,Big Move
ATI,Pullback
ATKR,Big Move
AVAH,Pullback
AVAV,Big Move
AVNW,Big Move
AVPT,Pullback
AVR,Big Move
BBNX,Big Move
BGDE,Big Move
BKSY,Big Move
BNED,Big Move
BRUN,Pullback
BW,Pullback
CABO,Big Move
CAR,Big Move
CBT,Big Move
CELC,Pullback
CENX,Big Move
CMPR,Big Move
CNSP,Big Move
COCO,Pullback
CODX,Big Move
COMP,Pullback
CPSH,Big Move
CRNC,Big Move
CRS,Pullback
CRSR,Big Move
CSW,Big Move
CUE,Big Move
CVNA,Big Move
DELL,Big Move
DOCN,Pullback
DT,Big Move
EAF,Big Move
EL,Big Move
ELVA,Big Move
ENR,Big Move
ENVX,Big Move
ETON,Pullback
EXTR,Big Move
F,Big Move
FC,Big Move
FEIM,Big Move
FGNX,Big Move
FIG,Big Move
FJET,Big Move
FLO,Big Move
FLY,Big Move
FUBO,Big Move
FWRD,Big Move
GENI,Big Move
GNRC,Big Move
HAE,Big Move
HCAI,Pullback
HGV,Pullback
HLIT,Big Move
HPE,Big Move
HPK,Big Move
HPQ,Big Move
HYLN,Big Move
ICHR,Pullback & Big Move
ICLR,Pullback
IMAX,Big Move
IMPP,Big Move
IMSR,Big Move
IMTX,Big Move
INTG,Big Move
INTT,Big Move
INVX,Pullback
IRDM,Big Move
JOBY,Big Move
KNX,Pullback
KOPN,Big Move
KVHI,Big Move
LAKE,Big Move
LION,Big Move
LITE,Pullback
LNTH,Big Move
LOAR,Pullback
LOGI,Big Move
LPTH,Big Move
LTRX,Big Move
LUNR,Big Move
LZM,Big Move
MCHP,Pullback
MDGL,Pullback
MEC,Big Move
MLEC,Big Move
MOB,Big Move
MOD,Pullback
MOH,Pullback
MRK,Big Move
MRVI,Pullback
NAK,Pullback
NAKA,Big Move
NAVN,Big Move
NCI,Big Move
NEXA,Pullback
NNE,Big Move
NOK,Big Move
NPKI,Pullback
NTAP,Big Move
NTNX,Big Move
NVT,Pullback
NXPI,Big Move
NXT,Pullback & Big Move
OCS,Pullback
ON,Big Move
ONT,Big Move
OSCR,Pullback
OSIS,Big Move
OTEX,Pullback
OWL,Pullback
OXM,Big Move
P,Big Move
PAYS,Big Move
PCLA,Big Move
PD,Pullback
PDFS,Pullback
PENG,Big Move
PHOE,Big Move
PI,Big Move
POET,Pullback
POWL,Pullback
PRAX,Pullback
PRE,Big Move
PRIM,Big Move
PTON,Big Move
PURR,Pullback
QNTM,Big Move
QRVO,Big Move
QTTB,Big Move
RDAC,Big Move
RDW,Big Move
REPL,Pullback
RKLB,Big Move
ROG,Pullback
ROST,Big Move
RR,Pullback
RVMD,Pullback
RYOJ,Big Move
SANM,Big Move
SATL,Big Move
SEZL,Pullback
SG,Big Move
SIBN,Pullback
SIDU,Big Move
SILC,Big Move
SLGL,Big Move
SLNH,Pullback
SMCI,Big Move
SMTC,Big Move
SONO,Big Move
SPIR,Big Move
SRRK,Pullback
SRTA,Big Move
SSYS,Big Move
ST,Pullback
STAA,Pullback
STRL,Pullback
SUPX,Big Move
SWKS,Big Move
SYM,Big Move
SYNA,Big Move
TBCH,Big Move
TEAM,Pullback
TRT,Pullback
TTD,Big Move
TTMI,Big Move
TVTX,Pullback
TZOO,Big Move
UMAC,Big Move
UNCY,Big Move
URBN,Pullback
UTI,Big Move
VERX,Pullback
VIAV,Pullback
VITL,Big Move
VOYG,Big Move
VPG,Big Move
VRTS,Pullback
VSAT,Big Move
VUZI,Big Move
WDAY,Big Move
WDC,Pullback
WING,Big Move
WSHP,Big Move
WTTR,Pullback
WW,Big Move
WYY,Big Move
XMAX,Pullback
ZBRA,Big Move
ZM,Big Move
ZS,Big Move
ZSQR,Big Move
