Ticker,Price,Gain,Vol
OXM,41.73,6.92,11.4
P,87.2,10.38,241.4
PAYS,6.72,5.99,5.5
PCLA,6.62,194.22,17.2
PENG,53.21,9.01,153.3
PHOE,17.01,17.31,3.6
PI,149.76,6.77,85.4
PRE,16.77,5.34,3.9
PRIM,117.55,6.86,289.4
PTON,5.71,10.23,78.9
QBTS,29.4,14.22,839.5
QCOM,238.16,11.6,6242.2
QNTM,9.24,18.31,2.9
QRVO,106.43,8.89,112.5
QTTB,5.8,5.45,1.5
QUBT,12.31,7.89,301.8
RDAC,9.69,9.99,18.0
RDW,17.49,13.94,479.4
RGTI,26.42,19.87,878.2
RILY,10.68,5.12,9.1
RJET,23.57,7.38,2.8
RKLB,135.76,8.22,3047.4
ROST,234.81,8.11,623.2
RYOJ,5.0,148.76,11.3
SANM,246.44,5.15,244.5
SATL,10.61,10.06,73.0
SG,9.78,8.91,44.5
SHAZ,68.06,17.95,33.1
SIDU,5.12,23.97,72.1
SILC,45.33,6.01,8.2
SLGL,76.73,12.33,1.7
SMCI,35.58,6.34,1216.9
SMTC,156.78,7.0,366.6
SONO,15.51,5.37,25.9
SPIR,21.16,10.15,26.4
SPOT,519.86,6.11,1327.1
SRTA,6.13,5.69,5.6
SSYS,9.02,5.74,8.1
SUPX,12.26,11.86,2.5
SWKS,82.42,12.08,368.9
SYM,54.03,6.05,104.3
SYNA,143.69,8.58,122.8
TBCH,12.39,11.42,3.1
TTD,22.38,5.17,438.3
TTMI,189.92,8.81,412.5
TZOO,10.03,5.69,1.3
UMAC,16.78,13.38,56.2
UNCY,8.08,5.9,4.6
UP,9.11,14.3,1.7
UTI,40.06,9.45,32.4
VEEE,7.22,7.76,2.6
VELO,23.06,13.43,56.6
VITL,10.13,9.63,48.3
VOYG,44.64,11.32,69.4
VPG,113.76,9.34,49.2
VSAT,74.56,5.37,124.6
VSH,47.25,12.05,192.5
VUZI,5.14,9.36,9.1
WDAY,128.14,5.16,628.9
WING,140.41,5.85,238.7
WKEY,10.58,8.51,1.2
WSHP,6.66,10.82,1.1
WW,12.79,26.76,4.0
WYY,10.9,11.22,1.7
ZBRA,255.55,5.49,250.1
ZM,105.64,9.19,570.7
ZS,182.37,6.64,481.8
ZSQR,8.98,10.05,2.2
