Ticker,Price,Gain,Vol
ACHR,6.79,8.47,223.6
AEHR,117.18,10.34,298.5
AHCO,5.65,8.24,26.0
AIRJ,6.4,7.93,9.7
ALLT,8.02,6.23,1.8
ALMR,36.57,30.65,8.2
ALMU,18.19,5.45,8.4
AMPG,6.21,9.14,11.8
AORT,28.39,7.91,17.7
AP,9.8,13.03,1.1
APO,140.28,6.26,521.5
ARCT,7.52,6.67,3.3
ARMK,60.47,8.54,152.6
ARQQ,24.39,7.87,6.2
AXON,636.31,6.7,517.4
BBNX,17.62,7.44,21.4
BCRX,10.34,5.08,32.3
BLTE,177.58,6.17,25.5
BNAI,15.25,8.0,1.8
BOT,30.98,14.06,13.9
BRUN,18.61,6.34,35.3
BWEN,5.34,19.73,3.6
CBLL,21.31,10.41,8.0
CCB,51.86,6.69,20.4
CCOI,10.82,5.05,17.5
CECO,73.97,5.1,71.2
CGEM,19.63,7.39,9.6
CIB,98.01,7.15,28.6
CIFR,17.21,5.39,668.4
CODI,12.32,11.19,7.0
COHU,52.82,6.77,48.6
CRCL,71.16,6.13,755.2
CRVS,14.73,7.21,11.5
CUE,28.24,8.2,5.5
CVI,34.05,5.03,34.2
CWCO,32.32,6.88,2.6
DK,63.94,5.15,81.5
DXYZ,29.62,11.65,25.8
EDRY,38.4,5.52,3.5
EIKN,10.23,5.14,3.0
EOLS,8.34,10.17,6.7
EROK,25.85,6.29,3.8
FENC,12.78,16.82,1.9
FET,83.07,5.93,13.9
FF,6.37,23.45,2.9
FHTX,6.59,5.61,1.3
FLUT,99.02,5.04,346.3
FORM,121.07,7.65,150.4
FRMI,7.12,21.09,121.9
FRPT,71.75,5.87,90.6
FTH,30.0,5.01,8.7
FXHO,10.38,12.7,1.5
GFUZ,9.19,5.39,3.1
GMTL,13.56,9.71,2.6
GTE,9.53,6.48,14.9
IBP,249.57,5.86,92.1
IMMX,11.49,13.43,15.8
IMOS,59.28,11.74,7.5
IMUX,15.48,9.79,2.3
JBL,356.61,5.94,334.4
KKR,110.97,6.88,481.5
KLIC,91.02,5.23,98.8
KOPN,5.2,23.52,18.8
LEGN,21.83,5.66,61.2
LKFT,28.73,6.76,6.0
MAIR,31.88,5.11,90.5
MASS,10.01,13.75,3.1
MDB,439.16,5.4,493.1
MELI,1940.0,6.34,802.9
MG,18.59,17.73,2.8
MITT,6.73,6.49,1.8
MLAB,111.23,9.46,14.5
MPC,336.42,5.03,690.8
MRDN,13.99,5.66,1.1
MWH,30.28,5.58,60.4
NBTX,38.72,7.02,5.1
NIQ,16.58,41.95,23.2
NN,17.83,15.55,47.9
OCUL,9.76,5.63,17.5
OKLO,47.01,5.66,420.8
ONT,16.41,5.6,13.8
ONTO,319.79,9.76,329.3
OPTX,8.87,17.02,3.1
OUST,45.13,7.12,132.6
OWL,12.32,5.75,215.7
P,109.38,11.64,214.5
PARR,75.47,5.3,85.7
PCT,7.65,5.52,29.3
PLAG,5.81,919.3,55.9
PLSE,44.4,6.96,15.1
PMTS,30.5,6.68,2.0
PRCT,22.89,5.44,36.9
PRLD,5.32,10.14,1.6
PS,39.43,5.63,4.4
PTRN,22.36,5.87,46.9
QMCO,19.4,64.69,26.0
RCAT,10.66,6.6,76.0
RCEL,8.2,7.89,4.5
RDVT,71.22,8.48,17.4
RMAX,12.11,6.23,4.5
RMIX,19.35,5.74,3.9
RNW,6.85,11.75,15.3
ROG,135.06,5.18,32.8
RPD,13.38,15.25,28.5
RUM,6.92,11.43,14.5
RXST,7.04,7.15,6.1
SATL,5.75,7.88,26.0
SE,131.51,14.56,542.2
SEPN,47.76,22.93,11.9
SEZL,128.27,8.7,127.5
SHAZ,56.58,7.36,126.1
SII,122.6,6.16,20.2
SILC,45.91,9.83,6.7
SION,5.1,13.33,40.1
SMC,34.68,8.92,1.7
SMR,9.89,7.73,264.1
SPIR,14.82,5.63,9.1
SRPT,18.22,6.05,53.4
STEP,49.51,7.28,68.8
SWMR,39.47,8.73,9.8
TRT,11.18,5.47,4.0
VATE,7.49,5.05,10.4
VEEE,12.78,22.88,49.6
VELO,13.69,5.71,19.9
VIA,24.86,6.65,17.5
VSEC,241.82,9.31,91.0
WIX,66.71,6.86,90.6
WXM,7.9,97.5,16.6
WYHG,7.39,29.2,36.3
XERS,8.39,5.01,13.6
ZETA,29.15,5.85,226.2
ZLAB,26.0,10.31,19.6
