Ticker,Type
ADBE,Pullback
AEHR,Big Move
AFRM,Pullback
AHCO,Big Move
AIRJ,Big Move
ALLT,Big Move
ALMR,Big Move
ALMU,Big Move
AMPG,Big Move
AORT,Big Move
AP,Big Move
APO,Big Move
ARCT,Big Move
ARMK,Big Move
ARQQ,Big Move
AUR,Pullback
AVTR,Pullback
AVTX,Pullback
AXON,Big Move
BAX,Pullback
BBNX,Big Move
BCRX,Big Move
BHC,Pullback
BLTE,Big Move
BNAI,Big Move
BOBS,Pullback
BOOT,Pullback
BOT,Big Move
BRUN,Big Move
BULL,Pullback
BWEN,Big Move
CBLL,Big Move
CCOI,Big Move
CECO,Big Move
CGEM,Big Move
CIB,Big Move
CIFR,Big Move
CLF,Pullback
CLRO,Pullback
CODI,Big Move
COHU,Big Move
CORT,Pullback
CRCL,Big Move
CRVS,Big Move
CSGP,Pullback
CUE,Big Move
CVI,Big Move
CWCO,Big Move
CWK,Pullback
DELL,Pullback
DK,Pullback & Big Move
DOMO,Pullback
DRUG,Pullback
DSGX,Pullback
DUOL,Pullback
DXYZ,Big Move
EDRY,Big Move
EIKN,Big Move
EOLS,Big Move
ERAS,Pullback
EWTX,Pullback
EXLS,Pullback
FA,Pullback
FBRX,Pullback
FDS,Pullback
FENC,Big Move
FF,Big Move
FHTX,Big Move
FLUT,Big Move
FORM,Big Move
FRMI,Big Move
FROG,Pullback
FRPT,Big Move
FRSH,Pullback
FXHO,Big Move
GFUZ,Big Move
GH,Pullback
GHM,Pullback
GHRS,Pullback
GPCR,Pullback
GRC,Pullback
GTE,Big Move
HOG,Pullback
HOV,Pullback
HPQ,Pullback
HRTG,Pullback
HURN,Pullback
IBP,Big Move
ILMN,Pullback
IMAX,Pullback
IMMX,Big Move
IMOS,Big Move
IMUX,Big Move
INSP,Pullback
JBL,Big Move
KKR,Big Move
KLIC,Big Move
KOPN,Big Move
KWR,Pullback
LAZ,Pullback
LBRX,Pullback
LEGN,Big Move
LEU,Pullback
LKFT,Big Move
LOAR,Pullback
LPX,Pullback
LQDA,Pullback
MAIR,Big Move
MAN,Pullback
MANH,Pullback
MASS,Big Move
MAX,Pullback
MDB,Big Move
MELI,Big Move
MG,Big Move
MITT,Big Move
MLAB,Big Move
MLYS,Pullback
MORN,Pullback
MPTI,Pullback
MPWR,Pullback
MRDN,Big Move
MUX,Pullback
MWH,Big Move
NBTX,Big Move
NIQ,Big Move
NN,Big Move
NPO,Pullback
NTGR,Pullback
NUAI,Pullback
NUTX,Pullback
OCUL,Big Move
OKLO,Big Move
OKTA,Pullback
ONT,Big Move
ONTO,Big Move
OPTX,Big Move
OUST,Big Move
OWL,Big Move
PAR,Pullback
PARR,Pullback
PCT,Big Move
PGY,Pullback
PLAG,Big Move
PLSE,Big Move
PMTS,Big Move
PRGS,Pullback
PRLD,Big Move
PS,Big Move
PTRN,Big Move
PWR,Pullback
QMCO,Big Move
QURE,Pullback
RCEL,Big Move
RDVT,Big Move
RHI,Pullback
RMAX,Big Move
RMIX,Big Move
RNW,Big Move
ROG,Big Move
RPD,Big Move
RUM,Big Move
RXST,Big Move
RYTM,Pullback
SATL,Big Move
SE,Big Move
SEPN,Big Move
SEZL,Big Move
SHOE,Pullback
SII,Big Move
SILC,Big Move
SION,Big Move
SLVM,Pullback
SMC,Big Move
SMR,Big Move
SPIR,Big Move
SPOT,Pullback
SRPT,Big Move
SRRK,Pullback
STEP,Big Move
SWKS,Pullback
SWMR,Big Move
TBBB,Pullback
TER,Pullback
TEX,Pullback
TOST,Pullback
TRI,Pullback
TRT,Big Move
VATE,Big Move
VELO,Big Move
VG,Pullback
VIA,Big Move
VSEC,Big Move
VSXY,Pullback
WAY,Pullback
WEN,Pullback
WIX,Big Move
WLDS,Pullback
WXM,Big Move
XERS,Big Move
XRX,Pullback
ZETA,Big Move
ZLAB,Big Move
