Ticker,Type
AAP,Big Move
AARD,Big Move
ABSI,Pullback
ABUS,Pullback
ACRS,Pullback
ADPT,Pullback
AGIO,Pullback
AGL,Pullback
AGPU,Big Move
AIR,Pullback
AKTX,Big Move
ALIT,Big Move
ALM,Big Move
ALMS,Pullback
AMBA,Pullback
AMBQ,Pullback
AMN,Pullback
ANAB,Pullback
ANRO,Pullback
APPF,Pullback
ARCB,Pullback
ARQT,Pullback
ASC,Big Move
ASND,Pullback
ASX,Pullback
ATAI,Pullback
ATEN,Pullback
ATEX,Pullback
AVR,Pullback
AVTR,Pullback
AVTX,Pullback
BBAR,Big Move
BBW,Big Move
BCAX,Pullback
BCC,Big Move
BCRX,Pullback
BDL,Big Move
BETA,Pullback & Big Move
BHVN,Pullback
BIOA,Pullback
BLMN,Pullback
BMA,Big Move
BNED,Big Move
BRBR,Pullback
BROS,Pullback
CAKE,Big Move
CAVA,Big Move
CCC,Big Move
CCXI,Pullback
CDNA,Pullback
CEPU,Big Move
CEVA,Pullback
CGNX,Pullback
CHYM,Pullback
CLBT,Pullback
CNXC,Big Move
COGT,Pullback
CORT,Pullback
CPNG,Pullback
CRVO,Pullback
CRWD,Pullback
CTMX,Pullback
CVLT,Pullback
CXDO,Big Move
DDOG,Pullback
DELL,Pullback
DJT,Pullback
DMRA,Pullback
DNLI,Pullback
DNTH,Pullback
DSGN,Pullback
DSY,Pullback
DWSN,Big Move
DXPE,Pullback
DYN,Pullback
ECO,Big Move
ELVN,Pullback
EQPT,Big Move
ERAS,Pullback
ESTC,Pullback
FICO,Pullback
FIG,Pullback
FLUT,Pullback
FRO,Pullback
FROG,Pullback
FTNT,Pullback
GENI,Pullback
GGAL,Big Move
GH,Pullback
GLUE,Pullback
GPCR,Pullback
GRAL,Pullback
GRND,Pullback
GTLB,Pullback
HLF,Pullback
HOOD,Pullback
IMNM,Pullback
INDI,Pullback
INSW,Big Move
IPX,Big Move
IRWD,Pullback
JBIO,Pullback
JXN,Big Move
KB,Big Move
KNSA,Pullback
KURA,Pullback
LB,Pullback
LE,Big Move
LGND,Pullback
LHSW,Pullback
LIFE,Big Move
LINC,Pullback
LOMA,Big Move
LQDA,Pullback
LRN,Pullback
LYFT,Pullback
MANE,Pullback
MANH,Pullback
MAZE,Pullback
MDGL,Pullback
META,Big Move
MGNI,Pullback
MGTX,Pullback
MIRM,Pullback
MNDY,Pullback
MNTN,Pullback
MRNA,Pullback
MRX,Pullback
NEO,Pullback
NEOG,Pullback
NEXA,Big Move
NEXT,Pullback
NKTR,Pullback
NNBR,Pullback
NOW,Pullback
NRIX,Pullback
NTRA,Pullback
NUVB,Pullback
NVCT,Pullback
NVVE,Big Move
OCUL,Pullback
OEC,Big Move
OFRM,Big Move
OI,Pullback
OKTA,Pullback
OMCL,Pullback
ONT,Pullback
OPEN,Pullback
OPRT,Big Move
OPTX,Big Move
OPY,Pullback
ORIC,Pullback
OTLK,Pullback
P,Pullback
PACK,Big Move
PATH,Pullback
PCVX,Pullback
PHVS,Pullback
PINS,Pullback
PLBL,Big Move
PRAX,Pullback
PRCH,Pullback
PRCT,Big Move
PRGS,Pullback
PSNL,Pullback
PTCT,Pullback
PTGX,Pullback
PVLA,Pullback
QH,Big Move
RAPP,Pullback
RARE,Pullback
RBLX,Pullback
RBRK,Pullback
RCKT,Pullback
RDDT,Pullback
REZI,Big Move
RGEN,Pullback
RGNT,Pullback
RGNX,Pullback
RHLD,Pullback
RIVN,Pullback
RXT,Big Move
RYTM,Pullback
S,Pullback
SANA,Pullback
SEPN,Pullback
SGP,Big Move
SGRY,Pullback
SHOP,Pullback
SLDB,Pullback
SNOW,Pullback
SRPT,Pullback
SRRK,Pullback
STNE,Pullback
STTK,Pullback
SUPV,Big Move
SW,Pullback
SXI,Pullback
TEM,Pullback
TEX,Pullback
TGTX,Pullback
TREE,Pullback
TRMD,Big Move
TTAN,Pullback
TWLO,Pullback
UBXG,Big Move
URGN,Pullback
UTI,Pullback
VCEL,Pullback
VCYT,Pullback
VIVO,Big Move
VKTX,Pullback
VOD,Big Move
VOR,Pullback
VRDN,Pullback
VRNS,Pullback
VRT,Pullback
VSAT,Pullback
VSXY,Pullback
WAY,Pullback
WBI,Pullback
WDFC,Big Move
WGS,Pullback
WHR,Big Move
WPP,Big Move
XERS,Pullback
XNCR,Pullback
ZETA,Pullback
ZYME,Pullback
