Ticker,Price,Gain,Vol
A,135.38,16.87,285.4
ABCL,5.73,5.33,45.0
ABSI,6.08,17.83,25.7
ACHV,5.3,10.88,7.0
ACVA,6.31,5.17,23.6
ADPT,15.19,9.75,24.6
ADUR,16.87,7.93,6.2
AGIO,30.42,6.29,24.2
AI,10.22,6.57,43.8
AIIR,7.42,9.11,2.9
AIOS,16.24,12.54,12.0
AIRO,8.89,21.95,4.6
AKTX,22.05,38.46,37.3
ALAB,349.17,7.33,1573.2
ALGN,173.25,6.37,168.7
AMPX,20.85,21.5,182.9
AMR,213.72,6.38,49.8
AMWD,48.09,12.97,15.1
APH,147.68,5.31,1575.5
APP,599.89,5.65,2601.4
APPS,8.4,25.82,38.9
ARM,335.27,10.76,3000.3
ARQQ,16.91,5.03,10.3
ASBP,5.53,18.42,4.2
ASM,7.16,7.19,32.1
ASPI,7.77,16.49,32.2
ASTC,29.43,113.11,165.9
ASTI,7.87,16.25,8.9
ATHM,17.3,5.62,10.3
ATPC,6.07,112.98,27.0
ATRA,11.26,6.83,41.9
AVAV,214.39,18.26,227.7
AVTR,9.15,8.93,81.3
AXON,439.32,12.27,506.8
AZTA,22.49,5.39,31.1
BBY,74.74,15.8,269.4
BDSX,15.99,7.97,1.1
BETA,18.33,8.91,33.6
BETR,28.29,5.13,17.8
BLLN,97.8,7.45,70.0
BOC,13.38,6.27,3.5
BODI,10.69,7.87,1.0
BRAI,13.66,26.6,6.5
BRKR,54.39,11.87,111.2
BRUN,32.91,12.01,39.2
BTDR,18.38,18.28,134.0
BTU,29.1,10.48,96.2
BYRN,6.55,7.03,2.4
CAI,16.67,8.39,52.3
CAR,174.88,5.92,209.1
CARG,30.35,5.02,52.4
CCSI,32.02,5.33,5.5
CDNL,52.96,6.67,26.9
CERT,5.67,5.98,20.4
CGCT,13.5,19.05,4.3
CHRN,18.29,23.25,6.0
CLPT,12.24,6.43,6.8
CMTL,5.75,11.0,1.2
CODX,11.19,53.29,71.1
CPRI,19.74,8.05,62.3
CRCL,108.24,5.46,2107.3
CRL,181.34,10.24,161.3
CRSP,56.38,5.32,88.2
CRSR,11.95,21.69,31.2
CSIQ,20.26,6.35,64.9
CTEV,24.56,6.46,4.5
CTRN,50.5,8.37,6.0
CUE,22.64,10.79,38.4
CYRX,15.25,8.77,10.9
DG,109.9,5.34,411.9
DLTR,113.0,17.87,416.3
DMRC,15.02,11.84,2.8
DNA,9.46,8.61,12.1
DPRO,7.79,16.79,11.7
DRS,48.41,6.75,40.1
DUOT,14.64,5.1,8.9
EH,10.26,7.43,6.0
EOLS,6.57,6.31,6.1
ERO,29.86,5.96,39.1
ESLT,892.63,7.7,106.7
ESTC,57.61,6.88,102.7
FATN,7.66,58.92,11.1
FEIM,75.6,6.3,10.9
FIG,23.46,9.93,484.7
FSLR,303.38,10.86,714.8
