Ticker,Price,Gain,Vol
AAOI,196.64,11.1,2379.8
ACHV,5.48,6.82,7.3
ACLS,154.76,5.16,78.4
ACMR,80.57,5.61,154.3
ADEA,31.55,8.87,78.1
AEO,17.29,5.17,104.0
ALAB,346.33,9.23,1806.1
ALMU,24.49,8.41,45.2
ALOY,14.17,13.54,24.1
AMAT,492.17,8.64,3804.0
AMBA,68.72,8.19,140.9
AMBQ,79.15,6.26,69.3
AMD,490.33,5.14,15461.5
AMKR,68.29,5.14,343.0
AMPG,6.57,26.83,32.7
ANF,79.52,5.55,120.9
AOSL,44.2,5.21,45.9
AP,10.63,8.91,1.7
ARCB,166.22,7.18,41.2
ARQQ,12.82,5.6,11.3
ASBP,6.65,24.53,2.6
ASML,1749.04,6.54,2678.1
ASST,15.21,9.27,85.6
ASTI,7.48,15.97,18.1
ASYS,19.71,6.6,8.2
ATHM,17.37,5.08,12.0
AVTR,9.69,5.79,90.1
BJDX,5.23,8.96,17.4
BMNR,16.85,5.97,721.8
BTDR,18.49,5.84,192.9
BTGO,5.48,16.35,14.8
CAL,13.63,10.19,9.6
CALY,15.64,5.68,43.8
CENX,63.3,5.29,121.7
CIFR,24.29,8.2,570.9
CLSK,16.52,5.97,403.4
COHR,401.93,6.62,2325.1
COHU,52.51,5.42,81.2
COIN,162.11,6.37,1840.0
CORZ,27.15,5.03,349.7
CPSH,7.75,15.33,37.0
CRDO,222.27,7.43,1745.1
CTOS,10.24,5.79,8.5
CVGI,5.08,6.72,2.6
CVV,6.18,11.35,1.1
CWH,6.83,6.55,17.8
CXW,24.72,6.51,22.1
DBI,8.88,5.21,4.6
DGXX,6.36,5.3,125.0
DUOL,117.96,8.19,155.3
DXCM,76.62,5.16,496.0
ECOR,9.64,10.55,1.5
EH,8.71,10.32,9.3
ELF,52.28,5.47,254.2
ENTG,132.71,5.82,405.8
ERAS,12.87,7.52,60.2
EXTR,29.57,5.53,57.7
FICO,1207.34,6.16,408.7
FLNC,24.07,5.06,348.9
FORM,124.25,6.47,258.1
FSLY,19.38,7.25,152.2
FUN,22.04,6.37,40.3
FWRD,11.5,11.0,14.2
GENI,6.46,8.94,35.2
GEO,26.68,5.41,38.4
GLW,187.54,5.61,2709.3
GLXY,30.51,21.36,174.5
HAE,74.88,5.05,61.0
HCAI,7.57,12.22,8.2
HLIT,14.09,6.18,81.2
HLX,9.74,5.41,14.7
HPP,14.6,6.26,16.1
HRI,145.13,6.18,65.6
HUT,119.6,6.56,501.4
ICHR,66.75,6.1,75.6
IDYA,31.48,11.28,25.7
IMDX,5.72,9.16,2.1
IMPP,5.23,5.23,3.2
INHD,39.49,3660.95,550.9
INTC,110.27,11.19,14827.2
INTT,15.63,6.54,7.7
INVX,28.85,7.69,13.0
IONQ,62.8,10.6,2098.0
IREN,59.19,8.91,3243.0
KEEL,5.66,10.33,241.0
KLAC,2108.06,9.27,1945.3
LE,11.21,5.16,2.5
LESL,5.13,10.8,9.5
LFVN,10.7,7.32,5.8
LNZA,7.26,10.17,1.1
LRCX,324.45,6.98,2799.2
LSCC,142.9,5.41,309.0
MARA,13.78,11.85,548.3
MLGO,5.0,6.61,6.1
MPLT,29.46,5.18,8.4
MPWR,1559.18,5.28,1110.4
MRVL,288.85,9.63,11698.3
MRX,57.99,5.23,44.1
MSTR,127.2,5.61,2725.2
MU,949.28,9.87,47936.5
NCSM,55.09,5.94,1.9
NESR,25.13,5.15,48.0
NGNE,28.6,7.97,3.3
NNE,25.85,9.72,79.6
NOVT,164.34,5.15,84.9
NRIX,15.64,6.83,34.5
NUCL,9.9,5.1,3.9
NVMI,507.96,6.77,227.8
OCC,19.0,54.47,22.9
OII,39.19,5.49,33.4
OLOX,7.97,5.28,14.1
ONTO,268.99,6.22,342.8
ORKA,64.06,6.52,72.9
OSCR,27.39,11.75,201.9
OSIS,210.49,6.45,69.4
PAL,7.16,12.05,2.0
PDFS,56.3,9.43,52.1
PENG,64.63,7.97,209.1
PI,129.33,6.95,65.6
PIII,12.25,5.79,43.7
PRGO,11.61,7.2,29.7
PSIG,9.71,5.2,9.9
PSIX,39.85,5.96,54.5
QBTS,25.83,8.3,1197.0
RAIL,7.97,5.15,1.1
RGC,21.39,7.0,2.4
RGTI,21.76,5.25,1480.9
RLGT,9.0,5.02,1.5
SBET,5.52,6.36,48.9
SBH,12.69,5.05,20.7
SDOT,20.53,69.11,30.7
SENS,7.13,6.9,4.0
SIFY,15.79,8.45,1.3
SILC,43.32,13.85,8.1
SITM,664.28,6.17,454.8
SKLZ,9.0,6.76,4.2
SKM,39.64,5.88,124.3
SKYT,36.85,5.38,44.5
SMCI,43.99,5.64,1660.7
SMTC,158.79,5.15,608.0
SMX,14.83,13.64,2.8
SND,5.82,6.79,1.7
SNDK,1642.0,5.3,17969.4
SOC,13.12,7.1,50.2
SPRY,8.99,5.02,15.3
SRAD,15.26,9.78,37.2
STM,75.01,6.07,863.4
STUB,10.01,7.75,60.6
SUNE,5.88,420.35,93.0
SYNA,136.0,10.77,125.6
TGEN,6.09,6.1,3.8
TNGX,30.93,52.97,93.1
TNXP,11.71,5.78,6.1
TREX,42.05,6.05,74.1
TTI,9.92,6.78,16.1
TTMI,178.38,6.42,471.9
WFRD,103.0,6.0,115.3
WNC,7.76,5.72,5.4
WULF,25.86,7.75,628.2
WW,17.19,5.78,4.3
WWW,16.8,5.66,23.0
XMAX,8.59,5.27,13.1
XPRO,16.94,10.14,16.1
ZUMZ,18.83,8.28,4.3
ZVRA,12.09,13.95,22.6
