Ticker,Type
AA,Pullback
AAOI,Big Move
ACDC,Pullback
ACHV,Big Move
ACLS,Pullback & Big Move
ACMR,Big Move
ADEA,Big Move
ADNT,Pullback
AEO,Big Move
AIP,Pullback
ALAB,Big Move
ALGM,Pullback
ALMU,Pullback & Big Move
ALOY,Big Move
AMAT,Big Move
AMBA,Big Move
AMBQ,Pullback & Big Move
AMD,Big Move
AMKR,Big Move
AMPG,Big Move
ANF,Big Move
AOSL,Big Move
AP,Big Move
APGE,Pullback
APH,Pullback
ARM,Pullback
ARQQ,Big Move
ASBP,Big Move
ASML,Big Move
ASST,Big Move
ASTI,Big Move
ASYS,Big Move
ATHM,Big Move
AVR,Pullback
AVTR,Big Move
AXGN,Pullback
AXON,Pullback
BAND,Pullback
BETA,Pullback
BH,Pullback
BJDX,Big Move
BLZE,Pullback
BMNR,Big Move
BRTX,Pullback
BTDR,Big Move
BTGO,Big Move
BTQ,Pullback
CAL,Big Move
CALY,Big Move
CECO,Pullback
CENX,Big Move
CIFR,Pullback & Big Move
CLSK,Pullback & Big Move
CLYM,Pullback
CMPS,Pullback
CODX,Pullback
COHR,Big Move
COHU,Pullback & Big Move
COIN,Big Move
CORZ,Big Move
CPSH,Pullback & Big Move
CRDO,Big Move
CRNC,Pullback
CRWD,Pullback
CTOS,Big Move
CVGI,Big Move
CVV,Big Move
CWH,Big Move
CXW,Big Move
DBI,Big Move
DEVS,Pullback
DGXX,Big Move
DIN,Pullback
DUOL,Big Move
DXCM,Big Move
ECOR,Big Move
EH,Big Move
ELF,Big Move
ENTG,Big Move
ENVX,Pullback
ERAS,Big Move
ETSY,Pullback
EXTR,Big Move
FICO,Pullback & Big Move
FLNC,Pullback & Big Move
FORM,Big Move
FSLR,Pullback
FSLY,Big Move
FUN,Big Move
FWRD,Big Move
GENI,Big Move
GEO,Big Move
GFS,Pullback
GLW,Pullback & Big Move
GLXY,Big Move
GNRC,Pullback
GPUS,Pullback
GTLB,Pullback
HAE,Big Move
HCAI,Big Move
HELE,Pullback
HLIT,Pullback & Big Move
HLX,Big Move
HPP,Big Move
HRI,Big Move
HUT,Big Move
ICHR,Big Move
IDYA,Big Move
IMDX,Big Move
IMPP,Big Move
INHD,Big Move
INOD,Pullback
INTA,Pullback
INTC,Pullback & Big Move
INTT,Big Move
INVX,Big Move
IONQ,Pullback & Big Move
IOVA,Pullback
IREN,Pullback & Big Move
KALU,Pullback
KEEL,Pullback & Big Move
KLAC,Big Move
KLIC,Pullback
KTB,Pullback
LE,Big Move
LEGN,Pullback
LESL,Big Move
LMB,Pullback
LNZA,Big Move
LRCX,Pullback & Big Move
LSCC,Pullback & Big Move
LSPD,Pullback
MARA,Pullback & Big Move
MBC,Pullback
MLGO,Big Move
MPLT,Big Move
MPWR,Big Move
MRVL,Big Move
MRX,Big Move
MSTR,Big Move
MTSI,Pullback
MU,Big Move
NBIS,Pullback
NCLH,Pullback
NCPL,Pullback
NCSM,Big Move
NESR,Big Move
NGNE,Big Move
NMAX,Pullback
NNE,Big Move
NOVT,Big Move
NRIX,Big Move
NSP,Pullback
NUCL,Big Move
NVMI,Big Move
OCC,Big Move
OII,Pullback & Big Move
OLOX,Big Move
ONTO,Big Move
ORCL,Pullback
ORKA,Big Move
OSCR,Big Move
OSIS,Big Move
OTLK,Pullback
OUST,Pullback
PAL,Big Move
PAYO,Pullback
PDFS,Big Move
PENG,Big Move
PI,Big Move
PLSE,Pullback
POWL,Pullback
PRGO,Big Move
PSIX,Big Move
PTEN,Pullback
QBTS,Pullback & Big Move
QMCO,Pullback
QRVO,Pullback
QUIK,Pullback
RAIL,Big Move
RCAT,Pullback
RGC,Big Move
RGTI,Big Move
RIOT,Pullback
RLGT,Big Move
ROG,Pullback
RRX,Pullback
SAIC,Pullback
SBET,Big Move
SBH,Big Move
SEI,Pullback
SENS,Big Move
SIBN,Pullback
SIFY,Big Move
SILC,Big Move
SIMO,Pullback
SITM,Big Move
SKLZ,Big Move
SKM,Pullback & Big Move
SKY,Pullback
SKYT,Pullback & Big Move
SMCI,Pullback & Big Move
SMTC,Pullback & Big Move
SMX,Big Move
SND,Big Move
SNDK,Big Move
SOC,Big Move
SPRY,Big Move
SRAD,Big Move
STM,Big Move
STUB,Big Move
SUNE,Big Move
SWKS,Pullback
SYNA,Pullback & Big Move
TE,Pullback
TER,Pullback
TEX,Pullback
TGEN,Big Move
TNDM,Pullback
TNGX,Big Move
TNXP,Big Move
TREX,Big Move
TRIP,Pullback
TTAN,Pullback
TTI,Big Move
TTMI,Pullback & Big Move
TWLO,Pullback
TXG,Pullback
UMC,Pullback
UPST,Pullback
UTI,Pullback
VCEL,Pullback
VPG,Pullback
WBI,Pullback
WFRD,Big Move
WIT,Pullback
WNC,Big Move
WULF,Pullback & Big Move
WW,Big Move
WWW,Big Move
XMAX,Pullback & Big Move
XOS,Pullback
XPRO,Big Move
ZUMZ,Big Move
ZVRA,Big Move
