Ticker,Price,ADR,Support,Dist
ABSI,9.18,7.24,E9,2.26
ACN,176.89,4.56,E9,1.25
ACRS,5.78,6.12,E9,0.78
ADBE,264.02,4.59,E9,0.84
ADGM,0.69,21.34,E9,2.96
ADPT,24.74,5.59,E9,0.74
AEIS,330.26,5.84,E9,2.1
AEVA,23.28,10.52,E9,2.55
AFRM,78.35,4.2,E9,2.59
AI,9.93,5.05,E9,0.66
AIR,145.25,4.29,E9,0.69
AIRJ,6.04,10.64,E9,2.61
ALLO,2.05,6.19,E9,2.13
AMBA,82.04,7.13,E9,0.32
AMBP,5.23,4.67,E9,2.91
AMC,2.5,9.0,E9,1.07
AMLX,21.63,6.94,E9,2.54
AMN,34.5,6.24,E9,1.58
ANDG,48.89,5.23,E9,0.76
ANET,198.82,5.03,E9,1.55
ANF,108.13,4.34,E9,1.82
APPS,12.44,9.31,E9,1.0
AQST,4.25,5.62,E9,2.96
ARES,144.02,4.28,E9,2.21
ARLO,14.33,5.06,E9,0.36
ARWR,86.64,4.5,E9,0.18
ARXS,57.28,6.52,E9,1.25
ASAN,9.14,7.12,E9,0.99
ASPN,5.85,8.68,E9,0.05
ASX,39.54,4.97,E9,2.97
ATEC,9.79,4.65,E9,2.19
AUR,6.99,6.5,E9,2.1
AVTR,13.66,4.14,E9,0.71
AVTX,19.59,6.39,E9,1.8
AYA,25.92,5.96,E9,0.41
BAH,77.46,4.16,E9,1.75
BAX,26.73,4.22,E9,0.7
BCRX,9.74,4.66,E9,0.28
BFLY,8.84,8.67,E9,0.38
BHVN,14.64,5.51,E9,1.23
BILL,49.78,4.44,E9,1.93
BJRI,67.95,4.04,E9,0.39
BL,30.53,5.24,E9,1.49
BLKB,45.25,6.28,E9,1.67
BLMN,10.55,5.56,E9,0.29
BLTE,162.8,4.11,E9,1.3
BLZE,19.02,9.59,E9,2.97
BMNR,18.08,6.26,E9,0.22
BOBS,18.92,5.4,E9,2.99
BOOT,163.32,4.15,E9,0.58
BSY,36.24,4.57,E9,1.27
BVN,33.74,4.08,E9,0.72
BVS,14.26,5.52,E9,2.71
CAMT,165.38,6.43,E9,2.59
CARG,37.44,4.05,E9,0.95
CBRL,57.92,4.37,E9,0.98
CCC,6.97,5.16,E9,2.63
CDNA,45.32,5.03,E9,0.7
CDRE,34.14,5.12,E9,2.86
CDW,139.42,5.18,E9,0.1
CERT,8.0,5.24,E9,0.17
CGON,75.03,4.71,E9,0.34
CHEF,109.08,4.54,E9,0.04
CHTR,154.27,5.08,E9,1.42
CLDX,41.95,4.45,E9,0.1
CLF,11.9,5.44,E9,1.47
CMCO,19.25,6.7,E9,0.43
CMPS,13.45,5.99,E9,1.98
CNC,67.47,4.4,E9,2.4
CNMD,50.41,4.36,E9,2.42
COHR,325.83,9.55,E9,0.28
COKE,189.11,4.15,E9,0.86
COMP,13.02,4.97,E9,2.79
COTY,2.85,4.83,E9,2.09
COUR,5.78,4.74,E9,0.92
CRK,14.06,4.39,E9,2.33
CRM,196.21,4.03,E9,1.39
CRVS,14.89,5.53,E9,2.92
CRWD,216.95,4.43,E9,0.75
CSTL,29.62,5.4,E9,2.2
CSW,345.15,4.65,E9,1.3
CTSH,58.79,4.79,E9,2.54
CVSA,132.01,5.66,E9,1.79
CXM,6.89,4.25,E9,1.82
CXW,32.82,4.91,E9,1.55
CYCU,0.69,47.56,E9,2.1
DASH,217.02,4.16,E9,2.99
DFIN,48.99,4.83,E9,1.06
DK,65.47,5.31,E9,1.6
DMRA,31.04,6.53,E9,2.15
DNN,3.23,5.03,E9,1.39
DOCS,24.8,7.25,E9,0.97
DOMO,3.91,6.55,E9,0.54
DRUG,76.44,4.85,E9,0.17
DSGX,77.24,4.1,E9,0.26
DUOL,132.83,6.62,E9,0.12
DXC,10.79,5.23,E9,0.69
DYN,25.7,5.31,E9,0.92
EFOR,31.67,6.78,E9,1.04
ELF,91.44,5.31,E9,0.32
ELVN,58.82,5.28,E9,0.95
ENR,22.76,4.54,E9,2.15
ENSC,0.4,20.62,E9,2.34
ENTX,2.89,12.56,E9,0.46
EPAM,100.5,5.43,E9,0.06
EPC,28.42,4.55,E9,0.23
EQPT,20.63,7.14,E9,1.8
ERAS,18.38,6.4,E9,0.37
ERIE,255.99,4.06,E9,1.49
