Ticker,Type
AAOI,Big Move
ABSI,Pullback
ABX,Big Move
ADBE,Pullback
ADGM,Pullback
AEHR,Big Move
AESI,Big Move
AFRM,Pullback
AGL,Big Move
AIRJ,Pullback
AKAN,Big Move
ALLO,Pullback
ALM,Big Move
ALOY,Big Move
AMBP,Pullback
AMD,Big Move
AMR,Big Move
AMRX,Big Move
ANET,Pullback
AQST,Pullback
ARES,Pullback
ASAN,Pullback
ASPN,Pullback
ASX,Pullback
ATLC,Big Move
AVLN,Big Move
AVR,Big Move
AXTI,Big Move
AYA,Pullback
BAH,Pullback
BILL,Pullback
BJRI,Pullback
BL,Pullback
BLKB,Pullback
BLZE,Pullback
BOBS,Pullback
BTU,Big Move
BUUU,Big Move
BW,Big Move
BYND,Big Move
CAMT,Pullback
CAPR,Big Move
CCC,Pullback
CCOI,Big Move
CCXI,Big Move
CDNA,Pullback
CDNL,Big Move
CELC,Big Move
CEVA,Big Move
CGNX,Big Move
CHTR,Pullback
CIFR,Big Move
CLYM,Big Move
COMP,Pullback
CPRT,Big Move
CRK,Pullback
CRM,Pullback
CRVS,Pullback
CRWD,Pullback
CTSH,Pullback
CUE,Big Move
CXM,Pullback
CYCU,Pullback
DASH,Pullback
DFH,Big Move
DIOD,Big Move
DK,Pullback
DNTH,Big Move
DOCS,Pullback
DUOL,Pullback
EFOR,Pullback
EIKN,Big Move
ELAN,Big Move
ELMT,Big Move
ENSC,Pullback
EQPT,Pullback
ERAS,Pullback
ERII,Big Move
ERO,Pullback
ESTA,Big Move
ETON,Big Move
EXLS,Pullback
EYPT,Big Move
FCEL,Big Move
FCUV,Pullback
FIG,Pullback
FOX,Big Move
FOXA,Big Move
FPS,Big Move
FTH,Big Move
FWRG,Pullback
GDDY,Pullback
GDYN,Pullback
GENI,Big Move
GEO,Pullback
GHRS,Pullback
GKOS,Pullback
GLOB,Pullback
GTES,Pullback
GTM,Pullback
GWRE,Pullback
HLNE,Pullback
HNST,Pullback
HPQ,Pullback
HRMY,Pullback
HTFL,Big Move
HUBS,Pullback
HUM,Pullback
HURN,Pullback
IMXI,Big Move
INFQ,Big Move
IOT,Pullback
IOVA,Big Move
JACK,Pullback
JCAP,Big Move
KFRC,Pullback
KN,Pullback
KOPN,Big Move
KURA,Big Move
KVYO,Pullback
LAZ,Pullback
LB,Pullback
LBRX,Big Move
LEU,Pullback
LGIH,Pullback
LIND,Pullback
LITE,Big Move
LPTH,Big Move
LTRX,Big Move
LUNR,Big Move
MAAS,Big Move
MANH,Pullback
METC,Big Move
MF,Big Move
MGTX,Big Move
MLAB,Pullback
MNDY,Pullback
MOVE,Big Move
MP,Big Move
MPTI,Pullback
MPWR,Pullback
MRAM,Big Move
MTA,Big Move
MUX,Pullback
MXL,Big Move
NAVI,Pullback
NAVN,Pullback
NBIS,Big Move
NDLS,Big Move
NEOG,Pullback
NET,Pullback
NEXT,Big Move
NGL,Big Move
NICE,Pullback
NIKI,Big Move
NOVT,Pullback
NOW,Pullback
NRG,Big Move
NSP,Pullback
NU,Big Move
NUAI,Pullback
NVTS,Big Move
NXTT,Big Move
OCC,Big Move
OKTA,Pullback
OPHC,Big Move
ORCL,Pullback
OSCR,Big Move
OUST,Big Move
PANW,Pullback
PAVS,Big Move
PCLA,Big Move
PCTY,Pullback
PDYN,Big Move
PEGA,Pullback
PHVS,Pullback
PI,Pullback
PLXS,Pullback
POET,Big Move
PRAX,Pullback
PRGS,Pullback
PSNL,Pullback
PWP,Pullback
Q,Pullback
QLYS,Pullback
QTWO,Pullback
RAPP,Pullback
RCAT,Big Move
RCMT,Big Move
RDDT,Big Move
RDVT,Pullback
REA,Big Move
SDGR,Pullback
SDOT,Big Move
SEI,Big Move
SGML,Big Move
SGMT,Big Move
SI,Big Move
SILC,Big Move
SIMO,Big Move
SMTC,Big Move
SNOW,Pullback
SONO,Pullback
SPAI,Big Move
SPHR,Pullback
STGW,Pullback
STUB,Big Move
STX,Big Move
SWKS,Pullback
TE,Big Move
TEM,Pullback
TENB,Pullback
TEX,Pullback
TH,Big Move
TNET,Pullback
TOYO,Big Move
TREX,Pullback
TRI,Pullback
TTAN,Pullback
TWLO,Pullback
TWST,Pullback
TYL,Pullback
UMAC,Big Move
UPST,Pullback
USAR,Big Move
USPH,Pullback
VALN,Big Move
VATE,Big Move
VELO,Big Move
VERA,Big Move
VERX,Pullback
VOR,Pullback
VPG,Big Move
VSH,Big Move
VVX,Pullback
WAY,Pullback
WETO,Big Move
WGS,Pullback
WING,Big Move
WLDS,Pullback
WULF,Big Move
WXM,Big Move
XE,Pullback
XHLD,Big Move
XNDU,Big Move
Z,Pullback
ZG,Pullback
