Ticker,Type
AAOI,Pullback & Big Move
AAP,Big Move
ABCL,Big Move
ACHR,Big Move
ADV,Big Move
AEHR,Pullback & Big Move
AERO,Big Move
AESI,Pullback
AI,Pullback
ALM,Big Move
ALMU,Pullback & Big Move
ALOY,Big Move
AMPG,Big Move
AMRC,Pullback
AMWD,Big Move
ANET,Big Move
ANNX,Big Move
ARCB,Pullback
ARE,Pullback
ARHS,Big Move
ASPN,Big Move
ASTS,Big Move
ATOM,Pullback & Big Move
ATRO,Pullback
AXTI,Big Move
BAK,Pullback
BB,Big Move
BDSX,Big Move
BETA,Big Move
BIRK,Big Move
BLDP,Big Move
BLLN,Pullback
BLZE,Pullback
BMA,Big Move
BMRN,Big Move
BODI,Big Move
BOOT,Big Move
BTDR,Big Move
BTSG,Pullback
BW,Big Move
BZH,Big Move
CARL,Big Move
CBIO,Big Move
CBRL,Big Move
CERT,Big Move
CHPT,Big Move
CIEN,Big Move
CIFR,Big Move
CLB,Big Move
CLF,Pullback
COHR,Big Move
COHU,Pullback
CORZ,Big Move
CRCL,Pullback
CROX,Big Move
CRWV,Big Move
CTNM,Big Move
CTRN,Big Move
CYTK,Pullback
DBI,Big Move
DCH,Pullback & Big Move
DFTX,Big Move
DNTH,Pullback
DOCU,Pullback
DORM,Pullback
DPRO,Big Move
DRVN,Pullback
DXYZ,Big Move
ECG,Pullback
ECPG,Pullback
EFXT,Pullback
ELVR,Pullback & Big Move
ENS,Big Move
EOSE,Big Move
EPRX,Big Move
ERNA,Big Move
ESTC,Pullback
EVC,Big Move
FABC,Big Move
FBRX,Big Move
FBYD,Big Move
FIVN,Pullback
FLGT,Big Move
FLOC,Pullback
FN,Pullback & Big Move
FNKO,Big Move
FRPT,Big Move
FRSH,Pullback
FUN,Pullback
GCO,Big Move
GDDY,Pullback
GEMI,Big Move
GEO,Pullback
GLW,Big Move
GLXY,Pullback & Big Move
GO,Pullback
GPCR,Big Move
GRPN,Big Move
GRRR,Big Move
GSIT,Pullback
GT,Big Move
GTLB,Pullback
GTX,Big Move
HBM,Pullback
HCAI,Big Move
HCKT,Big Move
HIMX,Big Move
HNRG,Pullback
HOV,Big Move
HRB,Pullback
HROW,Big Move
HTFL,Big Move
HUM,Pullback
HUT,Big Move
IBM,Big Move
IMUX,Big Move
INDI,Pullback
INV,Pullback & Big Move
IPWR,Big Move
IPX,Pullback
IT,Pullback
JBLU,Big Move
KTB,Big Move
LASR,Pullback & Big Move
LE,Big Move
LILA,Big Move
LITE,Big Move
LIVN,Pullback
LWLG,Big Move
MAKO,Big Move
MBI,Big Move
MDB,Pullback
MEI,Pullback
METC,Big Move
MGNI,Pullback
MIRM,Pullback
MLTX,Big Move
MNDY,Pullback
MP,Big Move
MPLT,Big Move
MRAM,Pullback & Big Move
NBIS,Big Move
NKLR,Big Move
NN,Pullback
NNE,Pullback
NOW,Pullback
NRGV,Big Move
NTSK,Pullback
NUCL,Big Move
NVEC,Pullback
NXPI,Pullback
OCC,Big Move
OCS,Big Move
ODFL,Pullback
OSS,Big Move
OUST,Big Move
PCT,Pullback
PENN,Pullback
PHVS,Pullback
PII,Big Move
PIII,Big Move
PL,Pullback
POWI,Pullback
PRKS,Pullback
PSIX,Big Move
PTGX,Pullback
QCOM,Big Move
QUBT,Big Move
QURE,Pullback
RAPP,Pullback
RBRK,Pullback
REPX,Pullback
RIG,Pullback
RILY,Big Move
RKLB,Pullback
RL,Big Move
RLYB,Big Move
RNG,Pullback
RNW,Big Move
RUM,Big Move
RUN,Big Move
SAH,Pullback
SAIA,Pullback
SCVL,Big Move
SDGR,Big Move
SEDG,Big Move
SEI,Pullback
SENS,Big Move
SERV,Big Move
SGHT,Big Move
SGMT,Big Move
SHAZ,Big Move
SHLS,Pullback
SHMD,Big Move
SION,Big Move
SIRI,Big Move
SKLZ,Big Move
SKYT,Big Move
SLE,Pullback
SM,Pullback
SMJF,Big Move
SMR,Big Move
SNDA,Pullback
SNDK,Big Move
SOC,Pullback
SPIR,Pullback
SPOT,Big Move
SPT,Pullback
STEP,Pullback & Big Move
STX,Big Move
SVC,Pullback
SWIM,Big Move
TBBB,Pullback
TH,Pullback
TOYO,Big Move
TRVI,Pullback
UFPT,Pullback
UMAC,Pullback
URGN,Pullback
USAR,Pullback
UUUU,Big Move
VAL,Pullback
VCEL,Pullback
VEEE,Big Move
VG,Pullback
VIVO,Big Move
VSAT,Pullback
WDC,Big Move
WKEY,Big Move
WLDN,Pullback
WLTH,Pullback
WNC,Big Move
WOLF,Big Move
WSM,Big Move
WULF,Pullback & Big Move
WWW,Big Move
WYFI,Big Move
XMAX,Big Move
YOU,Pullback
YSS,Big Move
ZETA,Pullback
