Ticker,Price,Gain,Vol
AAOI,176.81,6.99,2085.3
AAP,58.62,14.4,108.5
ABCL,5.14,12.47,46.5
ACHR,6.12,5.88,264.4
ADV,40.83,13.76,3.4
AEHR,91.3,10.88,264.0
AERO,15.98,5.48,4.1
AGPU,5.7,11.11,2.6
AIOS,17.8,16.8,11.6
AIXI,14.89,28.25,12.2
AKAN,23.46,61.68,110.1
ALGT,81.39,5.58,52.1
ALM,18.79,6.52,84.8
ALMU,23.31,11.26,51.7
ALOY,9.66,8.05,14.4
AMPG,5.29,19.41,13.7
AMWD,38.43,7.2,11.2
ANET,148.59,5.77,1876.5
ANNX,5.44,7.94,11.8
AP,10.15,5.84,1.8
APLD,48.02,21.51,939.3
ARHS,6.39,6.68,10.5
ARM,298.23,16.16,2809.6
ARQQ,16.45,25.67,6.8
ASPN,5.47,7.25,9.4
ASST,18.53,9.13,57.6
ASTS,96.23,7.42,1574.0
ATOM,8.51,10.81,37.9
AXTI,121.02,15.69,1111.1
AZTA,19.54,5.22,29.3
BB,6.65,7.26,146.0
BBAR,16.26,8.84,8.9
BBBY,5.73,8.94,26.8
BDSX,15.18,5.64,1.0
BE,307.88,9.06,2921.0
BETA,15.97,6.82,30.1
BHVN,9.48,7.12,18.0
BIRK,39.67,19.45,100.6
BKKT,12.32,21.02,18.5
BLDP,5.43,14.08,48.1
BMA,78.33,8.63,21.5
BMRN,54.1,7.77,114.6
BODI,10.92,6.54,1.2
BOOT,154.49,8.59,121.6
BTDR,14.92,12.35,98.4
BW,20.54,7.15,74.0
BZH,24.01,6.0,21.2
CAL,13.16,8.4,7.8
CARL,12.65,7.48,2.3
CBIO,20.23,6.98,5.6
CBRL,31.79,6.04,30.9
CERT,5.17,10.71,19.4
CHPT,6.83,9.63,2.9
CIEN,587.23,5.85,1073.4
CIFR,21.52,10.47,528.4
CLB,14.5,5.45,8.1
CMPS,11.59,6.62,43.1
COHR,378.0,5.44,2311.9
CORZ,24.82,7.08,362.2
CRBP,11.51,18.29,3.5
CRDO,193.39,5.69,1122.7
CROX,108.93,5.85,118.9
CRVS,13.08,7.3,24.1
CRWV,107.58,6.22,3403.4
CSIQ,18.1,8.64,60.3
CTEV,23.55,10.88,4.4
CTNM,14.37,7.32,2.6
CTRN,38.23,5.37,4.6
DBI,6.87,7.01,3.6
DCH,6.15,5.13,28.0
DFH,14.63,5.03,12.7
DFTX,22.65,8.53,33.7
DKI,6.32,5.33,1.6
DMRC,13.51,12.12,2.1
DPRO,6.24,13.87,7.7
DUOT,10.84,20.31,5.5
DXYZ,61.66,26.87,257.2
ELVR,86.79,5.23,10.2
EMAT,8.32,10.12,1.0
ENPH,62.34,17.29,408.9
ENS,238.91,11.35,89.3
EOSE,8.17,14.91,237.6
EPRX,6.94,8.95,1.4
ERNA,12.46,9.3,38.4
ESEA,74.93,5.24,4.1
EVC,9.5,15.71,38.7
EVMN,23.55,5.7,9.3
FABC,5.1,8.74,20.2
FBRX,22.0,8.32,5.6
FBYD,19.1,36.62,1.0
FCEL,26.38,30.46,203.7
FLGT,17.38,5.91,9.2
FLNC,20.19,6.6,274.0
FN,703.27,6.2,615.7
FNKO,5.16,5.09,4.3
FPS,48.52,8.45,216.1
FRPT,51.3,6.1,97.3
GCO,35.69,6.92,5.5
GEMI,5.29,5.38,12.9
