Ticker,Price,Gain,Vol
ABTC,8.76,7.09,12.4
ACDC,5.26,13.85,9.6
ADBE,289.15,5.73,1156.9
ADSK,270.58,6.21,453.6
AESI,13.0,7.71,39.4
AGYS,120.5,5.14,30.8
AI,10.33,6.49,44.5
AMKR,51.74,6.9,231.1
AMPL,14.28,10.19,26.6
ANDG,56.56,6.46,29.0
ANNX,5.25,5.21,13.7
APPN,41.4,7.67,29.4
APPS,11.44,5.54,51.9
ARQQ,21.46,5.4,6.0
ASAN,10.17,7.73,39.5
ASST,23.12,7.53,103.5
AVPT,14.3,8.25,24.9
AYA,29.29,5.47,26.4
BAND,51.85,10.58,39.0
BB,8.65,11.04,84.9
BBGI,19.73,6.59,1.5
BETR,14.59,8.8,14.8
BL,33.72,7.66,36.2
BOOM,6.99,5.43,1.1
BRUN,20.61,13.3,45.5
BRZE,34.09,10.65,74.9
BTDR,11.33,6.19,162.1
BTU,29.44,7.76,54.6
BULL,9.57,9.0,133.4
BUUU,31.84,13.11,2.6
CAPR,10.06,7.48,77.7
CDW,148.97,5.31,275.6
CGNT,9.02,6.24,4.9
CLBT,12.29,5.77,55.4
CLSK,12.95,6.32,259.8
COUR,6.39,5.45,29.7
CRDO,240.24,6.07,1055.1
CRM,252.05,22.58,2926.4
CRWD,227.96,20.5,1813.2
CXM,7.94,6.29,19.5
DAIC,5.76,11.84,55.1
DDOG,242.93,6.7,1287.6
DFDV,5.28,17.33,4.7
DFNS,12.71,7.03,85.3
DHT,19.35,5.62,63.3
DOCN,121.68,5.82,346.2
DOCU,63.8,7.53,171.2
EAF,7.43,6.29,1.7
ECO,66.34,6.52,37.0
ESTC,83.74,5.67,198.7
ETOR,32.25,5.7,47.0
FAC,5.26,6.91,1.6
FCUV,10.43,7.3,69.4
FEIM,63.9,5.43,16.4
FET,79.78,5.53,17.5
FIG,30.62,13.28,559.9
FIVN,34.57,8.03,97.4
FLOC,21.57,5.22,12.6
FNKO,6.74,5.64,8.0
FRD,44.84,6.18,3.9
FRO,43.75,6.19,88.0
FROG,104.03,12.1,195.4
FRSH,13.69,6.04,83.8
FSLY,24.64,5.8,170.1
FTNT,172.78,9.67,734.4
FVN,11.35,16.29,2.1
FWDI,6.66,12.31,7.7
GTLB,44.81,8.47,169.7
GWRE,201.09,5.24,185.9
HAFN,8.29,6.69,8.5
HIMS,31.66,6.13,398.3
HUBS,255.83,7.91,476.4
HVII,7.74,6.03,1.6
INFQ,14.32,5.84,120.0
INOD,59.23,6.07,102.5
INSW,99.26,5.97,48.2
INTA,43.7,8.17,28.4
INVX,29.84,5.59,24.8
IONQ,42.46,6.07,819.8
IOT,41.87,5.1,184.3
IPX,22.44,6.7,5.6
KVYO,19.61,10.23,125.6
KZIA,16.9,15.75,3.0
LTRX,6.03,6.54,5.5
MAAS,16.54,11.83,3.1
MARA,11.87,5.79,513.0
MASS,11.1,7.04,5.3
MBUU,28.8,8.11,5.6
MDB,440.58,8.49,616.0
MESO,18.18,7.96,3.3
METC,13.91,9.53,25.6
MITK,19.21,8.23,13.9
MNDY,99.5,7.51,136.2
MOVE,11.16,16.37,6.1
MSTR,137.4,11.54,2700.2
NCNO,23.32,8.41,52.1
NEO,18.64,7.31,31.9
NET,308.23,8.19,1234.8
NOW,138.43,10.04,2205.1
NTNX,69.84,6.81,186.3
NTSK,15.12,8.62,62.3
NVDA,227.98,8.74,27173.6
OBE,11.81,7.07,7.7
OCC,13.84,5.41,3.6
OESX,26.63,6.35,2.4
OKTA,172.91,28.63,519.5
OMER,19.25,5.65,40.1
ONDS,8.75,6.45,661.8
OOMA,23.04,12.23,8.5
OSPN,16.46,7.09,6.8
PANW,382.85,12.83,2012.2
PATH,18.33,9.37,1038.9
PCOR,63.7,5.41,224.8
PEGA,35.89,6.09,55.7
PESI,19.3,6.39,9.0
PI,168.07,5.54,73.3
PPHC,11.2,5.26,1.1
PUMP,11.18,5.17,32.1
PURR,12.83,10.99,172.6
QLYS,188.59,6.75,129.9
RBRK,107.02,11.33,328.2
RFAI,51.99,6.34,11.4
RPD,13.5,14.5,26.2
RVI,27.77,5.51,5.8
S,22.71,10.73,155.0
SAIL,20.45,12.24,58.9
SBET,8.88,6.73,62.0
SILC,47.63,6.01,9.3
SLS,15.21,10.78,89.1
SMR,9.74,5.07,320.7
SNPS,464.89,13.39,682.1
SRPT,21.59,10.95,54.5
SVCO,7.24,7.58,3.1
TASK,8.21,5.94,5.2
TCX,9.97,9.68,1.5
TDC,28.55,5.51,82.5
TEAM,185.62,10.18,817.5
TENB,37.62,11.76,101.0
TH,18.96,12.99,21.8
TJGC,7.94,26.23,7.5
TNK,88.2,6.01,38.3
TRMD,31.8,5.72,17.6
TSAT,45.7,9.28,14.9
TTAN,100.64,9.12,102.9
TWLO,241.34,5.64,606.6
UMAC,26.3,10.09,140.2
VEEV,282.13,15.2,474.6
VERX,14.3,5.46,30.0
VISN,11.63,5.25,106.3
VRNS,44.78,8.16,55.3
WNC,13.22,5.68,10.4
WYY,10.18,7.72,1.4
XMTR,96.26,9.29,54.7
ZETA,30.22,7.05,252.5
ZM,100.27,6.86,352.6
ZS,187.3,9.98,397.5
