Ticker,Price,ADR,Support,Dist
ABSI,9.42,6.76,E9,1.32
ACHR,5.93,7.54,E9,0.38
ACN,187.38,4.25,E9,2.62
ACRS,6.16,6.02,E9,1.08
ADPT,26.44,4.74,E9,2.72
AFRM,77.49,4.43,E9,1.03
AGEN,7.81,9.21,E9,0.3
AI,10.33,4.6,E9,2.77
ALLO,2.09,5.93,E9,0.47
ALMR,33.0,8.71,E9,0.58
AMN,35.08,5.64,E9,1.71
APPS,11.44,8.51,E9,1.58
ARXS,54.01,5.56,E9,0.59
ATEC,9.57,4.54,E9,1.15
AVTX,20.05,5.6,E9,0.81
AXON,611.2,6.22,E9,0.08
AZTA,33.61,4.68,E9,0.83
BBNX,19.54,7.44,E9,2.83
BCRX,9.87,4.78,E9,0.81
BFLY,8.72,8.16,E9,0.43
BHC,6.3,6.33,E21,0.23
BILL,48.87,4.28,E9,1.22
BORR,4.54,4.86,E9,2.89
BOXL,6.1,22.22,E9,2.53
BSY,37.61,4.06,E9,2.36
BVS,13.79,5.27,E9,0.36
BWIN,30.16,4.5,E9,0.82
BXC,79.73,6.48,E21,0.89
CELH,32.99,6.14,E9,0.13
CERT,8.41,4.83,E9,2.1
CHYM,33.36,5.26,E9,2.72
CLF,11.83,5.36,E9,2.08
CMCO,18.39,5.56,E9,1.28
CNH,11.43,4.36,E9,1.6
COAG,49.49,7.79,E9,0.5
COTY,2.76,5.73,E9,0.02
CRMD,8.31,4.72,E9,1.1
CRSP,59.37,4.39,E9,2.45
CRSR,11.98,6.56,E9,2.14
CRVS,14.72,4.91,E9,0.81
CVNA,74.09,4.98,E9,2.11
CXW,33.79,4.97,E9,1.21
DAN,30.06,4.22,E9,0.72
DCTH,16.39,4.74,E9,1.22
DDD,3.43,7.73,E9,2.89
DDS,630.71,4.27,E9,1.31
DGII,77.45,4.31,E9,0.59
DINO,97.0,4.19,E9,2.54
DJCO,630.85,5.07,E9,2.9
DK,70.26,6.07,E9,2.85
DNTH,111.54,4.62,E9,0.06
DNUT,3.42,5.31,E9,0.79
DOCS,25.59,7.02,E9,1.85
DUOL,142.86,6.13,E9,0.27
DUOT,10.3,8.01,E9,1.57
DXC,11.0,4.58,E9,2.09
DXPE,192.81,4.69,E9,1.13
EAT,233.22,4.5,E9,1.4
EFOR,31.64,5.54,E9,0.26
ELAN,24.49,4.11,E9,0.58
