Ticker,Type
AAOI,Big Move
AARD,Big Move
ABCL,Pullback
ACMR,Big Move
ACVA,Big Move
AEHR,Big Move
AEVA,Big Move
AGL,Big Move
AIIO,Pullback
AIRO,Big Move
ALM,Big Move
ALMR,Pullback
ALMU,Big Move
ALTO,Pullback
AMAT,Pullback
AMBQ,Pullback & Big Move
AMKR,Big Move
AMN,Pullback
AMPG,Big Move
AMRC,Big Move
APEI,Pullback
APPF,Pullback
APPN,Pullback
ASAN,Pullback
ATAI,Big Move
ATLC,Pullback
AUGO,Big Move
AVAH,Pullback
AVTR,Big Move
AXON,Pullback
AXTI,Big Move
AYA,Pullback
BILL,Pullback
BIOA,Pullback
BLSH,Big Move
BMA,Pullback
BMNR,Big Move
BNAI,Big Move
BWEN,Big Move
BWIN,Pullback
CABO,Big Move
CAMT,Big Move
CCXI,Big Move
CDNL,Big Move
CELC,Big Move
CHRN,Big Move
CLOV,Pullback
CLSK,Big Move
COHU,Big Move
CORT,Big Move
CRML,Big Move
CRTO,Pullback
CRWD,Big Move
CTGO,Big Move
CTRN,Big Move
CVNA,Big Move
DAVE,Big Move
DELL,Big Move
DFTX,Big Move
DHT,Big Move
DJT,Big Move
DK,Big Move
DMRA,Big Move
DOCU,Pullback
DRUG,Pullback
DT,Pullback
DUOL,Pullback
EAF,Big Move
EAT,Pullback
ELE,Big Move
ENLT,Big Move
ENOV,Pullback
ENVA,Pullback
ERAS,Big Move
ERO,Big Move
ESTC,Pullback
EVC,Pullback
EVTC,Pullback
FATE,Pullback
FCEL,Big Move
FDMT,Pullback
FDS,Pullback
FEIM,Big Move
FLUT,Pullback
FND,Pullback
FORM,Big Move
FRMI,Big Move
FRO,Pullback
FRSH,Pullback
FTK,Big Move
FXHO,Big Move
GALT,Big Move
GENI,Pullback
GHRS,Big Move
GLUE,Big Move
GRPN,Pullback & Big Move
GS,Big Move
GTLB,Pullback
HBM,Big Move
HNGE,Pullback
HOV,Pullback
HYMC,Big Move
ICFI,Pullback
ICHR,Pullback
INSP,Pullback
INTA,Pullback
IQMX,Big Move
JHX,Big Move
JOBY,Big Move
KOD,Big Move
KTOS,Big Move
LAZ,Big Move
LHAI,Pullback
LITE,Big Move
LQDA,Pullback & Big Move
LWLG,Big Move
MAAS,Big Move
MAN,Pullback
MC,Big Move
MDA,Big Move
MDB,Pullback
MEC,Pullback & Big Move
MEI,Big Move
MEOH,Big Move
MGTX,Pullback
MLTX,Pullback
MMED,Pullback
MNDY,Pullback
MNPR,Pullback
MORN,Pullback
MPWR,Big Move
MSTR,Big Move
MTN,Pullback
MWH,Big Move
NAVN,Pullback
NBTX,Big Move
NEXA,Big Move
NEXT,Pullback
NOW,Pullback
NSIT,Pullback
NTAP,Big Move
NTSK,Big Move
NWPX,Pullback
NXT,Big Move
NXTC,Big Move
OCC,Big Move
OKTA,Big Move
OMCL,Pullback
OMDA,Pullback
ONDS,Big Move
ONEW,Big Move
ONTO,Pullback
OPRA,Big Move
P,Pullback
PANW,Big Move
PAYC,Pullback
PCSC,Big Move
PHR,Pullback
PLBL,Big Move
PLUS,Pullback
POET,Big Move
PRCH,Pullback
PRE,Big Move
PTRN,Pullback
PYPD,Big Move
QDEL,Pullback
QLYS,Big Move
RBRK,Big Move
RCUS,Pullback
RDVT,Pullback
RGC,Big Move
RH,Big Move
RHLD,Pullback
RNG,Pullback
RSI,Pullback
RWAY,Big Move
RYAN,Pullback
RYZ,Big Move
S,Big Move
SAIL,Big Move
SBET,Big Move
SEDG,Big Move
SEZL,Big Move
SGMT,Big Move
SHLS,Big Move
SIBN,Pullback
SIMO,Pullback
SLDE,Pullback
SLS,Big Move
SMHI,Big Move
SMTC,Big Move
SND,Big Move
SNDK,Big Move
SNDX,Big Move
SNWV,Big Move
SRTA,Big Move
STGW,Pullback
SYRE,Big Move
TBLA,Pullback
TDOC,Pullback
TDUP,Pullback
TEAM,Pullback
TENB,Big Move
TGB,Big Move
TLN,Pullback
TNGX,Pullback
TOYO,Big Move
TRIP,Pullback
TRT,Big Move
TRVI,Pullback & Big Move
TSEM,Big Move
TSHA,Big Move
TVRD,Pullback
TWLO,Pullback
TXG,Big Move
TXN,Pullback
UAMY,Big Move
UCTT,Big Move
UMAC,Big Move
UPBD,Pullback
URGN,Pullback
USAR,Big Move
VCEL,Pullback
VCTR,Big Move
VELO,Big Move
VRNS,Big Move
W,Pullback
WDAY,Pullback
WFG,Big Move
WK,Pullback
WRD,Big Move
WWW,Pullback
XENE,Pullback
XNDU,Big Move
YSS,Big Move
ZBRA,Pullback
ZLAB,Pullback
ZS,Big Move
