Ticker,Price,Gain,Vol
AAOI,125.45,12.13,1612.1
AARD,6.26,5.03,3.1
ACMR,98.89,5.12,186.0
ACVA,7.23,6.17,21.5
AEHR,72.01,5.87,154.2
AEVA,19.82,5.37,52.2
AGL,122.61,5.84,37.1
AIRO,6.87,13.55,3.4
ALIT,21.94,5.28,21.2
ALM,15.79,5.16,100.1
ALMU,17.04,5.06,13.1
AMBQ,85.48,5.08,65.1
AMKR,70.2,6.27,481.8
AMPG,7.03,10.36,27.9
AMRC,25.0,5.26,14.4
ATAI,5.67,14.08,53.9
AUGO,57.07,6.65,80.7
AVTR,11.29,6.91,84.2
AXTI,57.57,14.09,730.4
BLSH,24.85,8.66,42.2
BMNR,16.29,11.5,582.8
BNAI,13.72,8.89,5.7
BWEN,5.09,18.37,2.3
CABO,43.01,13.39,14.3
CAMT,149.9,9.59,85.8
CCXI,15.97,11.37,73.3
CDNL,69.72,7.49,74.2
CELC,111.05,6.99,127.8
CHRN,23.01,16.68,8.0
CLSK,13.45,8.82,313.1
COHU,55.78,5.62,92.2
CORT,90.47,5.32,92.7
CRML,7.93,6.44,47.1
CRWD,210.73,12.14,2026.7
CTGO,17.11,5.29,12.5
CTRN,63.18,6.72,14.7
CVNA,70.38,8.29,780.0
DAVE,417.0,7.04,213.1
DELL,457.54,7.12,3299.6
DFTX,45.98,5.34,197.5
DHT,18.18,5.03,77.5
DJT,9.03,5.99,40.2
DK,60.95,5.07,62.5
DMRA,30.99,10.68,25.2
EAF,6.62,16.14,2.8
ELE,16.23,5.66,9.6
ENLT,90.25,8.81,26.0
ERAS,19.5,8.94,100.4
ERO,25.89,5.03,32.4
FCEL,21.35,11.9,381.4
FEIM,58.93,8.13,14.9
FORM,116.33,5.47,278.0
FRMI,6.74,6.81,175.0
FTK,26.77,7.25,6.7
FXHO,20.86,33.72,8.9
GALT,5.34,16.09,5.6
GFUZ,13.76,25.09,11.9
GHRS,26.77,5.6,6.0
GLUE,23.46,6.73,38.9
GRPN,25.6,8.75,39.5
GS,1140.0,9.0,2308.0
HBM,22.5,7.81,119.3
HYMC,21.86,7.0,56.1
IQMX,12.56,7.35,12.7
JHX,25.78,6.13,190.0
JOBY,7.89,5.48,410.6
KOD,43.26,5.26,33.8
KTOS,50.36,7.24,287.2
LAZ,43.39,5.57,126.7
LITE,814.8,6.07,4155.3
LQDA,76.49,7.41,177.5
LWLG,6.87,6.18,41.1
MAAS,14.11,6.57,2.8
MC,66.97,5.28,68.3
MDA,33.89,7.69,78.8
MEC,34.49,5.06,18.4
MEI,17.42,10.11,17.4
MEOH,54.04,6.13,54.0
MPWR,1376.41,6.58,1688.3
MSTR,97.58,5.95,2667.7
MWH,28.81,5.45,67.8
NBTX,41.64,6.36,3.7
NEXA,14.52,5.37,10.3
NTAP,174.55,6.48,522.6
NTSK,14.27,11.48,71.6
NXT,104.66,5.01,429.7
NXTC,6.58,201.83,36.4
OCC,16.03,7.8,8.2
OKTA,154.62,10.81,459.8
ONDS,7.36,5.75,575.5
ONEW,12.24,5.15,1.3
OPRA,20.13,7.07,7.0
PANW,352.89,6.84,2387.6
PBF,60.89,6.01,136.5
PCSC,11.85,7.92,2.6
PLBL,7.81,7.72,3.9
POET,8.81,10.13,190.5
PRE,21.24,13.7,3.0
PYPD,5.35,6.15,1.2
QLYS,164.12,8.3,119.6
RBRK,88.05,5.02,285.7
RGC,5.65,11.88,4.5
RH,174.55,7.87,146.3
RPD,12.97,8.81,27.5
RWAY,5.76,8.88,4.0
RYZ,28.13,5.12,13.8
S,19.92,7.39,119.0
SAIL,15.2,8.49,72.3
SBET,5.95,9.78,60.5
SEDG,55.52,6.5,136.7
SEZL,182.39,13.82,118.6
SGMT,7.76,8.46,11.1
SHLS,10.76,14.47,56.2
SLS,13.39,6.1,143.0
SMHI,8.3,5.6,1.3
SMTC,141.36,6.97,688.3
SND,5.06,5.42,2.8
SNDK,1757.82,5.01,23461.2
SNDX,24.13,5.42,50.3
SNWV,11.96,6.22,2.5
SRTA,5.28,5.39,7.5
SYRE,98.95,5.57,173.9
TENB,42.65,8.8,127.7
TGB,7.97,13.53,34.2
TOYO,6.09,5.91,8.9
TRT,10.26,5.66,9.8
TRVI,17.91,8.41,54.5
TSEM,255.49,11.24,484.8
TSHA,5.7,5.95,27.4
TXG,45.79,9.62,128.8
UAMY,6.45,8.04,47.1
UCTT,103.77,5.62,182.7
UMAC,18.68,8.48,98.6
USAR,18.19,5.69,262.2
VCTR,97.7,6.22,43.2
VEEE,38.51,54.91,139.1
VELO,12.79,6.05,70.4
VRNS,48.19,6.19,106.6
WFG,71.19,6.16,12.5
WRD,6.12,6.62,15.1
XNDU,11.1,5.71,35.9
YSS,21.26,11.13,38.1
ZS,152.09,7.24,494.4
