Ticker,Price,Gain,Vol
OIS,8.85,8.72,5.5
OMDA,24.99,5.58,35.1
ORKA,105.14,6.4,81.2
OVV,63.56,7.08,209.0
P,97.98,8.81,189.7
PANW,385.04,5.82,2122.2
PARR,71.67,8.12,84.0
PAVS,7.51,22.11,18.2
PBF,66.29,7.42,225.5
PCLA,9.11,12.33,2.9
PDS,81.39,7.45,10.0
PNRG,197.67,7.25,13.2
PR,21.23,5.36,183.4
PRCT,21.71,6.37,37.1
PSIX,43.0,5.34,18.6
PSX,215.52,5.69,519.8
PTEN,10.99,11.35,94.0
PUMP,11.61,5.74,51.2
QDEL,13.75,11.88,22.8
RBRK,97.91,8.7,219.3
RCAT,10.0,8.58,72.6
RDNT,77.28,6.76,53.7
REPL,13.67,13.35,76.1
REPX,36.21,5.82,6.4
RIG,5.72,8.75,221.4
RRC,40.29,5.25,123.1
SCCO,200.11,16.02,219.6
SCZM,8.98,6.9,3.3
SD,14.37,5.51,3.9
SDRL,46.76,8.14,31.3
SENS,7.54,7.41,3.5
SGLY,8.55,24.45,1.4
SGMT,9.57,5.63,8.9
SHAZ,52.7,5.84,129.1
SLB,53.2,5.28,633.2
SLN,15.43,29.12,18.1
SM,31.76,9.97,110.1
SMJF,8.83,5.75,6.2
SMMT,14.87,6.52,50.8
SOC,5.09,7.16,32.1
SVM,12.21,6.64,24.7
TALO,15.59,8.41,29.9
TBN,35.77,6.43,4.3
TDW,89.63,8.2,51.1
TECX,32.71,5.58,5.2
TEM,55.06,5.78,248.2
TGB,8.77,5.41,47.7
TMDX,88.41,5.39,79.0
TNON,6.05,2880.3,10.8
TRAX,47.92,5.71,31.4
TRUP,29.06,7.67,13.2
TWST,124.88,7.96,155.6
TXG,58.57,12.57,152.5
UPC,7.09,27.52,11.7
VAL,85.55,8.59,74.0
VEEE,10.4,22.35,97.8
VET,11.46,5.52,18.0
VG,14.26,7.54,204.9
VLO,314.95,5.58,877.7
VREX,18.46,48.75,15.8
VRTX,523.91,5.61,675.8
VSAT,84.82,5.53,170.5
WBTN,9.45,5.82,3.7
WFRD,92.9,7.0,111.6
WYHG,5.72,29.12,32.0
XPRO,17.85,5.25,16.3
