Ticker,Price,ADR,Support,Dist
ABVX,127.5,4.08,E9,0.0
ACHC,31.78,6.0,E9,1.33
ACRS,5.9,6.92,E9,1.63
AGEN,7.0,12.05,E9,2.48
AGYS,106.98,4.82,E9,0.79
AIR,142.69,4.6,E9,0.01
ALMS,27.53,6.34,E9,0.05
ALT,3.05,5.47,E9,1.42
AMBA,82.04,8.28,E9,1.59
AMBP,4.97,4.67,E9,0.46
AMIX,9.29,41.71,E9,2.31
ANDG,49.12,5.02,E9,2.1
ANET,191.52,5.81,E9,2.89
ANRO,28.29,6.91,E9,0.95
AORT,26.31,4.09,E9,1.09
APH,167.7,4.06,E9,1.36
ARLO,14.73,4.85,E9,1.41
ARWR,88.33,4.5,E9,1.98
ATEC,9.49,4.89,E9,0.38
ATRO,75.46,4.73,E9,1.86
AVPT,12.99,4.2,E9,0.04
BCAX,27.73,5.2,E9,2.22
BCC,84.75,4.47,E9,2.13
BMNR,18.1,6.78,E9,0.8
BSY,35.31,4.56,E9,0.42
BVS,13.96,5.82,E9,1.92
BWIN,28.85,4.95,E9,1.1
CADL,10.5,5.67,E9,1.83
CARG,37.59,4.03,E9,1.85
CBRL,56.1,4.54,E9,1.12
CDRE,32.76,5.37,E9,2.12
CERT,8.07,5.35,E9,1.28
CHEF,108.83,4.49,E9,0.72
CHTR,153.29,5.07,E9,2.92
CHWY,22.59,4.11,E9,1.23
CLBT,15.9,4.39,E9,2.71
CMCO,19.31,6.93,E9,0.66
CNC,66.57,4.58,E9,2.51
CNMD,49.46,4.69,E9,2.51
CNXC,25.5,6.13,E9,0.43
COAG,49.87,10.03,E9,2.32
COGT,41.53,5.11,E9,0.64
COHR,325.15,9.67,E9,2.39
COMP,12.4,5.1,E9,1.71
COTY,2.85,5.41,E9,2.42
COUR,5.76,4.91,E9,0.54
CRI,40.38,4.55,E9,1.72
CROX,138.19,4.18,E9,1.95
CSIQ,15.6,6.97,E9,1.41
CTOS,10.65,5.24,E9,0.16
CVSA,128.71,5.8,E9,0.09
DASH,209.86,4.18,E9,2.57
DCO,194.85,4.47,E9,2.54
DDOG,260.78,5.73,E9,1.27
DFTX,45.15,5.99,E9,1.59
DINO,85.22,4.25,E9,0.24
DMRA,29.54,7.47,E9,0.57
DNLI,25.0,4.91,E9,2.68
DNTH,111.8,6.05,E9,2.62
DXC,10.91,5.17,E9,0.26
DYN,26.5,5.73,E9,2.73
ECPG,94.92,4.12,E9,0.57
EFX,181.04,4.24,E9,1.54
ELVN,59.42,5.47,E9,2.11
ENR,21.92,4.52,E9,0.93
EPAM,97.37,5.57,E9,0.37
EPC,27.99,4.68,E9,0.46
ERIE,252.35,4.95,E9,2.56
ETN,444.96,4.05,E9,2.91
ETON,43.67,6.12,E21,0.89
EVC,11.7,5.72,E9,1.82
EVER,25.55,5.89,E9,2.31
EYE,22.43,4.14,E9,0.72
FFIV,409.99,4.01,E9,0.96
FIG,25.39,8.17,E9,2.64
FLR,52.25,4.41,E9,1.21
FLYW,17.38,4.01,E9,0.11
FND,59.17,4.66,E9,0.21
FSLR,239.33,5.67,E9,2.74
FTNT,164.21,4.53,E9,1.98
FTRE,18.99,6.23,E9,1.43
GDDY,91.49,4.92,E9,0.14
GENI,7.56,6.81,E9,0.6
GERN,1.48,6.61,E9,1.46
GO,9.83,4.21,E9,1.53
GPK,11.91,4.19,E9,2.13
GRDN,41.47,4.59,E9,0.79
GRND,16.35,4.46,E9,0.32
GSHD,64.55,6.94,E9,0.4
GTES,28.4,4.35,E9,0.72
HELE,29.21,4.73,E9,1.18
IBP,235.76,4.9,E9,0.07
IMCR,33.98,4.32,E9,0.48
INVX,29.17,4.64,E9,1.34
IP,41.34,4.09,E9,0.11
IRON,78.28,4.28,E9,1.26
IRTC,124.78,4.82,E9,1.06
ITRI,102.63,4.03,E9,1.46
JBIO,21.73,7.58,E9,2.68
JBL,336.63,4.38,E9,1.8
KAI,333.48,4.45,E9,1.81
KD,13.63,5.21,E9,0.54
KFRC,57.85,4.23,E9,0.35
KLAR,19.62,4.35,E9,0.24
KN,38.26,4.61,E9,0.1
KNSA,76.53,4.87,E9,1.93
KNSL,368.6,4.03,E9,0.69
KOD,43.4,6.85,E9,0.51
KOS,2.51,6.45,E9,1.23
KSS,19.03,5.14,E9,0.55
KVYO,17.87,7.04,E9,0.47
LAD,379.84,4.42,E9,1.65
LFUS,455.18,4.39,E9,1.73
LIND,33.04,4.54,E9,2.0
LITE,813.51,9.76,E9,1.06
LPG,44.46,4.14,E9,0.34
MBC,9.06,4.96,E9,0.78
MBX,66.15,8.01,E9,0.04
MD,26.08,4.52,E9,0.12
MLAB,101.62,4.13,E9,0.21
MLKN,24.08,4.11,E9,1.79
MMYT,60.91,5.09,E9,2.62
MNDY,88.62,6.21,E9,0.07
MNPR,116.35,7.24,E9,0.65
MOS,23.47,4.22,E9,2.22
MRCY,108.64,5.78,E9,2.46
MYE,33.16,4.3,E9,0.48
NCNO,18.97,4.18,E9,0.77
NEOG,11.4,4.5,E9,1.87
NHC,221.04,4.09,E9,0.35
NICE,102.57,4.47,E9,2.42
NIQ,11.68,4.43,E9,1.19
NKTR,74.86,4.61,E9,2.4
NSP,51.22,5.61,E9,0.84
NUVB,6.6,6.24,E9,2.59
NVEC,118.36,8.13,E9,1.94
NVT,162.33,5.09,E9,2.0
NWL,5.9,7.12,E9,0.94
OPY,111.71,4.29,E9,0.01
OTEX,24.72,4.03,E9,1.4
OUST,42.13,11.0,E9,0.16
PCTY,145.65,4.63,E9,1.5
PCVX,58.29,4.35,E9,2.91
PHVS,34.84,4.58,E9,2.27
PKE,36.84,5.07,E9,1.44
PLUS,90.26,4.11,E9,0.16
PLXS,267.68,4.93,E9,1.08
POOL,199.98,4.24,E9,0.23
PRCH,15.43,6.41,E9,2.17
PRM,34.54,6.0,E9,0.03
PVLA,152.22,7.75,E9,1.11
PWP,17.03,6.0,E9,1.1
QMCO,11.78,10.32,E9,2.81
QTTB,15.67,9.66,E9,0.39
QTWO,63.48,4.73,E9,2.63
QUBT,8.93,5.95,E9,2.82
RCUS,28.72,4.98,E9,1.46
REAL,11.91,5.85,E9,0.08
RH,183.57,5.62,E9,0.35
RLAY,19.94,5.56,E9,2.37
ROCK,48.86,5.37,E9,1.01
SBET,6.18,5.78,E9,1.29
SFM,85.33,4.43,E9,0.82
SLDE,20.66,4.29,E9,0.53
SOFI,18.12,4.54,E9,1.74
SONO,15.44,5.9,E9,0.85
STEP,46.15,4.85,E9,0.97
STRA,81.45,4.67,E9,0.07
SXC,9.41,5.34,E9,2.6
SXI,328.14,4.23,E9,2.19
SYRE,105.33,6.39,E9,2.61
THC,259.93,4.21,E9,2.7
THRM,41.52,5.58,E9,0.51
TNET,67.35,4.88,E9,0.08
TREX,48.17,5.26,E9,2.49
TRNS,90.85,5.12,E9,0.34
TRU,79.14,4.1,E9,0.66
TSHA,6.37,6.69,E9,2.93
TVTX,60.89,4.82,E9,2.54
TYL,318.63,4.4,E9,1.95
VGNT,44.05,5.02,E9,1.42
VVX,82.92,4.9,E9,0.57
W,103.26,5.43,E9,2.66
WHR,42.17,4.96,E9,1.32
XPEL,47.64,4.62,E9,1.35
ZBIO,31.99,6.21,E9,0.63
ZYBT,1.8,66.79,E9,1.59
