Ticker,Price,ADR,Support,Dist
ABSI,9.28,7.38,E9,0.76
ACHR,6.09,7.96,E9,2.17
ACN,181.35,4.84,E9,2.64
ACVA,7.67,5.7,E9,0.18
ADBE,272.22,4.38,E9,2.73
ADPT,25.44,5.37,E9,2.37
AGEN,7.49,10.02,E9,0.85
AGYS,113.38,4.85,E9,1.07
AI,10.31,4.92,E9,2.34
ALLO,2.1,6.61,E9,1.34
AMBP,5.25,4.41,E9,1.96
AMC,2.47,7.22,E9,0.09
AMN,34.79,5.56,E9,0.91
AORT,27.98,4.38,E9,0.82
ARES,140.23,4.01,E9,0.37
ARHS,9.65,5.66,E9,1.25
ARXS,53.7,6.43,E21,0.83
AVTX,19.82,5.97,E9,0.58
AXGN,46.44,5.71,E21,0.59
AXON,614.26,6.34,E9,0.55
AXTI,73.12,16.04,E21,1.62
AYA,26.92,5.94,E9,2.57
BAH,76.36,4.19,E9,0.12
BAX,26.41,4.05,E9,0.5
BBW,37.78,4.4,E9,0.39
BETA,25.48,8.13,E9,1.88
BFLY,9.17,8.74,E9,2.07
BH,390.9,5.39,E9,0.6
BILL,47.4,4.59,E9,1.03
BLMN,10.48,5.59,E9,0.63
BOBS,18.05,5.44,E9,1.32
BORR,4.43,5.15,E9,2.78
BOXL,5.97,21.67,E9,2.62
BSY,36.4,4.41,E9,2.16
BVN,34.16,4.07,E9,1.31
BVS,14.33,5.72,E9,1.29
BXC,82.93,6.87,E9,0.88
CACI,646.35,4.09,E9,0.38
CDNA,46.99,5.06,E9,2.01
CDRE,33.85,4.82,E9,1.23
CGON,77.61,4.79,E9,1.36
CHEF,108.84,4.36,E9,0.1
CHTR,147.76,5.57,E9,0.41
CHYM,31.95,5.66,E9,2.33
CLMT,48.29,5.08,E9,1.48
CMPS,13.82,5.91,E9,1.68
CNMD,51.38,4.2,E9,2.79
CNXC,25.2,6.46,E9,1.53
COTY,2.75,5.67,E9,0.96
COUR,5.85,4.78,E9,1.78
CRAI,174.38,4.84,E9,1.9
CSGP,32.26,5.25,E9,1.32
CVI,35.83,5.44,E9,1.15
CVNA,71.52,5.46,E9,1.54
CWK,14.7,4.29,E9,2.43
CXW,33.51,5.0,E9,2.65
CYCU,0.69,43.54,E9,0.68
DAN,30.75,4.28,E9,1.71
DCH,6.36,4.83,E9,1.75
DCTH,16.75,5.08,E9,1.53
DDS,597.94,4.47,E9,0.3
DFIN,48.52,4.79,E9,0.06
DFTX,45.4,6.22,E9,1.47
DINO,92.72,4.27,E9,0.95
DK,64.04,5.46,E9,0.27
DKNG,25.03,4.76,E9,0.61
DMRA,30.31,5.99,E9,0.25
DNTH,109.51,5.23,E9,0.47
DOCU,62.28,4.8,E9,2.78
DRUG,78.56,5.23,E9,1.0
DXC,10.7,5.44,E9,0.38
DXPE,187.58,5.38,E9,1.99
DYN,25.98,4.63,E9,0.36
EAT,233.1,4.52,E9,0.11
ECPG,98.14,4.29,E9,1.08
EFOR,32.17,6.67,E9,2.17
ELVN,58.92,4.83,E9,0.03
ENSC,0.38,20.95,E9,2.0
ERIE,262.29,4.19,E9,2.13
EWTX,43.29,5.36,E9,1.01
EXPE,324.17,4.32,E9,0.95
FA,21.23,5.08,E9,0.38
FET,78.6,6.37,E9,1.25
FIVN,32.3,6.48,E9,0.63
FLOC,22.7,4.31,E9,0.81
FLR,52.16,4.54,E9,0.07
FOXF,21.33,4.69,E9,2.19
FROG,89.72,6.52,E9,0.7
FTDR,81.94,4.02,E9,1.13
FWRD,17.79,5.9,E21,2.83
GCT,49.86,5.85,E9,0.59
GENI,7.93,6.82,E9,1.99
GEO,31.72,4.23,E9,2.03
GERN,1.55,6.88,E9,1.06
GKOS,184.89,4.47,E9,0.96
GO,11.11,4.76,E9,2.82
GTLB,42.08,5.23,E9,2.43
GTM,3.88,6.97,E9,0.12
HCWC,0.25,15.68,E9,0.26
HNGE,85.62,5.57,E9,1.27
HNST,4.96,5.56,E9,2.08
HPE,52.89,5.74,E21,0.01
HPQ,29.47,4.63,E9,0.32
HRTG,33.63,4.16,E9,1.5
HSAI,18.62,4.47,E9,2.54
HYMC,26.14,6.47,E9,0.5
IBP,244.61,4.57,E9,0.92
IBRX,7.84,5.04,E9,1.2
IBTA,36.48,8.06,E9,0.45
IMAX,52.74,4.29,E9,1.77
IMCR,36.28,4.03,E9,2.75
IMNM,28.08,5.71,E9,2.57
INDI,4.0,9.36,E9,1.06
INFQ,12.55,7.69,E9,1.43
INVX,29.15,4.82,E9,0.43
IOT,38.98,5.26,E9,0.6
IRON,78.84,4.13,E9,0.69
ITRI,98.43,4.01,E9,0.36
JWEL,2.69,15.53,E9,0.7
KFRC,58.13,4.02,E9,0.18
KNSA,78.47,4.53,E9,0.43
KOPN,4.89,8.49,E9,0.36
KVYO,18.11,7.21,E9,0.37
KWR,164.83,4.03,E9,0.3
KYMR,121.5,4.08,E9,2.86
LAD,370.67,4.27,E9,0.14
LBRX,47.23,7.36,E9,1.28
LITE,879.28,9.95,E9,0.93
LOAR,74.37,4.67,E9,0.8
LPTH,13.02,8.7,E21,0.95
LYFT,17.4,4.24,E9,1.61
MAX,13.17,5.2,E9,0.24
MBC,9.14,4.77,E9,0.34
MBLY,8.88,4.99,E9,0.04
MBX,66.35,6.5,E9,1.13
MCS,29.61,4.3,E9,0.52
MD,26.22,4.07,E9,0.01
MDB,420.37,5.12,E9,1.67
MGNI,23.35,4.09,E9,1.25
MITK,18.52,5.22,E9,0.16
MMED,20.18,4.53,E9,2.36
MMYT,60.79,4.22,E9,0.8
MNDY,91.3,6.31,E9,2.55
MP,55.04,6.31,E9,0.08
MRX,69.59,4.87,E9,0.67
MYE,33.51,4.15,E9,0.87
NAVI,9.1,4.52,E9,0.48
NAVN,28.56,4.84,E9,0.52
NBR,91.82,4.79,E9,0.81
