Ticker,Price,Gain,Vol
AARD,6.69,5.85,2.8
ADBE,237.75,5.62,1230.7
ADSK,225.91,7.7,450.4
AGBK,7.28,9.31,1.9
AGPU,7.21,5.26,4.5
AI,8.82,8.22,45.2
AIR,136.92,6.1,68.7
ALKT,17.77,5.84,30.2
ALOY,7.75,10.32,23.9
AMLX,19.49,5.87,28.8
AMPL,8.67,7.04,20.6
AMPX,9.71,5.09,71.5
ANDG,46.94,9.62,18.4
ANF,99.35,5.91,94.7
ANGI,5.93,7.23,3.6
AP,8.69,5.98,1.6
APP,412.73,5.29,2625.1
APPN,25.55,7.58,18.6
ARLO,13.88,7.85,14.7
ARQQ,18.18,9.19,12.8
ASAN,7.75,12.97,39.4
ASIC,25.02,5.93,1.8
ASLE,6.5,5.18,2.5
ASO,49.9,7.13,67.5
ASST,12.19,6.09,38.5
ASTC,7.58,5.28,2.6
ATAT,33.55,5.01,28.0
ATRC,37.37,6.65,32.7
AVEX,15.11,5.74,42.1
AVTX,19.5,5.75,22.1
BBBY,5.37,8.27,12.3
BFLY,7.07,7.45,62.9
BGSI,107.69,5.43,3.3
BKNG,186.79,5.26,1093.8
BKR,60.59,5.83,550.5
BL,30.66,6.68,27.6
BLKB,34.55,5.63,19.6
BLMN,8.54,7.56,15.6
BLZE,12.31,6.03,38.0
BMNR,17.92,13.49,576.5
BMRC,30.3,5.32,4.9
BNAI,12.13,8.69,3.3
BNED,12.84,8.08,5.2
BOBS,15.95,5.56,13.9
BRCB,8.33,5.71,2.6
BRZE,23.51,8.04,55.7
BSY,33.71,7.36,84.2
BTGO,5.16,7.05,4.6
BUUU,22.99,14.93,1.2
BVS,12.45,5.51,8.0
CABO,39.54,5.08,10.5
CAL,12.51,6.2,5.4
CARL,11.45,6.02,1.7
CBLL,18.13,7.21,6.8
CDRE,32.81,6.32,8.8
CELH,28.79,6.16,241.7
CGON,73.52,6.06,70.4
CHPT,5.41,5.66,3.3
CHTR,131.61,6.73,471.4
CHYM,21.86,5.65,111.6
CLMB,27.17,6.72,3.9
CNXC,24.56,10.38,46.8
COIN,167.49,5.81,1148.5
COMP,11.8,6.59,160.8
CPRT,29.79,6.62,370.1
CRCL,65.67,5.31,960.0
CRM,173.6,6.07,2020.8
CRSR,10.53,6.9,14.1
CSGP,29.17,5.46,194.0
CVLT,149.46,5.02,95.2
CVNA,64.04,5.92,588.6
CWH,6.12,7.18,15.2
CXM,6.07,6.68,18.1
DASH,184.37,6.63,719.3
DBI,5.86,7.33,3.1
DFNS,13.1,201.15,59.3
DG,123.22,5.11,300.1
DJT,9.56,11.68,39.1
DRVN,14.37,5.58,12.4
DSP,11.3,5.56,2.7
DT,43.72,5.05,193.8
DUOL,132.82,8.66,126.1
EGAN,6.81,6.24,1.1
EH,5.25,7.14,6.2
EIKN,9.88,11.01,3.8
ELF,84.01,8.6,215.0
ENVA,251.96,6.19,97.1
EPRX,6.17,6.2,1.9
EXPE,278.37,7.09,370.4
FBRX,76.5,39.65,101.4
FC,21.7,5.34,2.9
FCFS,206.74,5.99,103.2
FFAI,5.12,4471.43,5.4
FHTX,5.2,7.22,2.1
FIG,22.94,8.62,476.5
FIVN,25.55,10.51,53.8
FNKO,6.12,5.7,3.6
FORR,9.51,7.22,1.4
FRSH,10.82,5.36,227.2
FVRR,11.06,5.74,6.1
FWRG,12.89,6.31,11.7
GCT,39.17,8.53,21.4
GDYN,6.15,8.08,12.6
GENI,7.27,12.19,29.9
GFUZ,7.53,11.89,9.3
GM,87.04,5.32,559.5
GRPN,27.53,6.66,42.1
GSHD,62.0,5.53,33.5
GTLB,32.88,5.12,132.5
GWRE,149.28,7.99,180.5
HIMS,30.24,7.65,495.5
