Ticker,Type
AARD,Big Move
ACHV,Pullback
ACRS,Pullback
ADNT,Pullback
ADSK,Big Move
AEO,Pullback
AGBK,Big Move
AGPU,Big Move
AGYS,Pullback
AI,Big Move
AIR,Pullback & Big Move
ALKT,Pullback & Big Move
ALOY,Big Move
AMLX,Big Move
AMN,Pullback
AMPL,Pullback & Big Move
AMPX,Big Move
ANDG,Big Move
ANF,Big Move
ANGI,Big Move
AP,Big Move
APP,Big Move
ARLO,Big Move
ARQQ,Big Move
ASAN,Big Move
ASIC,Big Move
ASLE,Big Move
ASO,Big Move
ASST,Big Move
ASTC,Big Move
ATAT,Big Move
ATI,Pullback
AVEX,Big Move
AVTX,Big Move
BBBY,Big Move
BCAX,Pullback
BFLY,Big Move
BGSI,Big Move
BKNG,Big Move
BKR,Big Move
BL,Big Move
BLKB,Big Move
BLMN,Pullback & Big Move
BLZE,Big Move
BMA,Pullback
BMNR,Big Move
BMRC,Big Move
BNAI,Big Move
BNED,Big Move
BOBS,Pullback & Big Move
BRCB,Big Move
BRZE,Big Move
BSY,Big Move
BTGO,Big Move
BUUU,Big Move
BVS,Big Move
CABO,Big Move
CADL,Pullback
CAL,Big Move
CARL,Big Move
CBLL,Big Move
CDRE,Big Move
CELH,Big Move
CGEM,Pullback
CGON,Big Move
CHPT,Big Move
CHTR,Big Move
CHWY,Pullback
CHYM,Pullback & Big Move
CLMB,Big Move
CMPR,Pullback
CNXC,Big Move
COIN,Big Move
COMP,Pullback & Big Move
CPRT,Big Move
CRCL,Big Move
CRM,Big Move
CRS,Pullback
CRSR,Big Move
CSGP,Big Move
CVLT,Big Move
CVNA,Big Move
CWH,Big Move
CXM,Big Move
DASH,Big Move
DBI,Big Move
DDOG,Pullback
DELL,Pullback
DFNS,Big Move
DG,Big Move
DJCO,Pullback
DJT,Big Move
DOMO,Pullback
DRVN,Big Move
DSP,Big Move
DT,Big Move
DUOL,Big Move
EGAN,Big Move
EH,Big Move
EIKN,Big Move
ELF,Big Move
ENLT,Pullback
EPRX,Big Move
ESTC,Pullback
ETSY,Pullback
EXPE,Big Move
FA,Pullback
FBRX,Big Move
FC,Big Move
FCFS,Big Move
FEIM,Pullback
FFAI,Big Move
FHTX,Big Move
FIZZ,Pullback
FNKO,Big Move
FORR,Big Move
FRHC,Pullback
FVRR,Big Move
FWRD,Pullback
FWRG,Big Move
GCT,Big Move
GDYN,Big Move
GENI,Big Move
GFUZ,Big Move
GM,Big Move
GRND,Pullback
GRPN,Big Move
GTLB,Pullback & Big Move
HIMS,Big Move
HIPO,Big Move
HLNE,Big Move
HQ,Big Move
HSAI,Big Move
HTFL,Big Move
IART,Pullback
IBP,Pullback
IDYA,Pullback
IMMR,Big Move
INFQ,Big Move
INFY,Big Move
INOD,Big Move
INSG,Big Move
INSW,Pullback
INTA,Big Move
INTR,Big Move
IONQ,Big Move
IPX,Big Move
ISBA,Big Move
ISRG,Big Move
JAKK,Big Move
JBS,Big Move
JOBY,Big Move
JZXN,Pullback
KD,Big Move
KFRC,Big Move
KIDS,Big Move
KLAR,Big Move
KMTS,Big Move
KOF,Big Move
KRMN,Big Move
KRUS,Big Move
KVYO,Big Move
KYTX,Big Move
LEU,Big Move
LIF,Pullback & Big Move
LIFE,Big Move
LPG,Pullback
LQDA,Pullback
LTBR,Big Move
LW,Big Move
LYFT,Big Move
LZ,Big Move
M,Big Move
MANH,Pullback & Big Move
MF,Big Move
MGNI,Pullback
MGTX,Pullback
MLTX,Pullback
MMYT,Big Move
MNTN,Big Move
MORN,Big Move
MSTR,Big Move
NAVN,Big Move
NCNO,Pullback & Big Move
NGVC,Big Move
NICE,Big Move
NNBR,Pullback
NNE,Big Move
NP,Pullback
NVCR,Pullback
NXTC,Big Move
ODD,Pullback & Big Move
OFIX,Big Move
OMER,Big Move
ONT,Pullback
OTEX,Big Move
PAR,Big Move
PAY,Big Move
PCOR,Big Move
PEGA,Big Move
PGY,Big Move
PICS,Big Move
PINS,Big Move
PKE,Big Move
PLAY,Big Move
PLSE,Big Move
PLTR,Big Move
PN,Big Move
PRCH,Big Move
PRCT,Big Move
PSFE,Big Move
PTC,Big Move
PTHS,Big Move
