Ticker,Price,ADR,Support,Dist
AAON,133.36,5.8,E9,1.34
ABCL,5.44,10.43,E9,1.65
ACLS,175.45,6.78,E9,2.0
ACVA,6.14,6.39,E9,0.4
ADEA,31.38,7.36,E9,0.07
ADI,414.45,4.23,E9,0.02
ADPT,16.78,7.52,E9,1.64
AFRM,70.73,6.35,E9,2.15
AGL,104.67,10.25,E9,1.06
AGYS,87.66,5.3,E9,0.88
AIRJ,4.38,12.36,E9,0.27
ALGN,173.53,4.08,E9,0.46
ALMU,24.86,12.6,E9,1.98
AMBQ,79.12,8.43,E9,2.21
AMD,512.48,6.11,E9,1.48
ANET,164.93,4.71,E9,1.4
ANF,84.71,5.18,E9,1.19
APGE,88.43,6.38,E9,2.66
ASPI,6.68,10.84,E9,0.91
ASX,37.44,5.06,E9,1.04
ASYS,21.39,10.8,E9,0.83
ATEN,32.92,4.51,E9,2.78
ATI,196.86,4.13,E9,2.95
AVBP,31.36,6.01,E9,2.8
AVR,9.5,7.09,E9,1.87
AVTR,9.46,4.82,E9,0.21
AZTA,22.67,4.75,E9,0.03
BB,8.83,9.34,E21,2.65
BBNX,13.19,7.99,E21,1.71
BBY,73.1,4.01,E9,2.23
BCRX,8.95,4.02,E9,2.57
BHE,91.05,4.24,E9,2.67
BIRK,46.95,5.28,E9,1.37
BJDX,4.44,17.43,E9,0.9
BLFS,25.58,5.42,E9,0.26
BLLN,99.38,8.42,E9,0.32
BLMN,7.68,5.99,E9,0.3
BOBS,13.24,6.94,E9,0.17
BOOT,165.72,5.36,E9,0.43
BRC,83.45,4.11,E9,0.42
BRKR,54.73,5.66,E9,1.41
BTDR,17.92,10.08,E9,0.47
BURL,330.76,4.29,E9,0.12
BVN,34.24,5.18,E9,1.48
BZH,26.86,4.28,E9,0.44
CAI,17.86,6.22,E9,1.93
CAMT,178.14,6.36,E9,0.04
CART,42.82,4.24,E9,1.37
CASY,850.85,4.2,E9,0.25
CDNA,23.48,5.13,E9,1.29
CDNS,389.6,4.37,E9,0.14
CEVA,44.91,7.93,E9,0.91
CGNX,64.77,4.22,E9,1.29
CHA,11.52,5.51,E9,0.97
CHH,113.79,4.41,E9,2.45
CLSK,16.78,8.22,E9,0.73
CLYM,11.34,8.78,E9,2.2
CMP,31.09,4.42,E9,0.88
CMPS,11.94,8.21,E9,1.11
COHR,378.85,9.11,E9,0.11
CORT,81.75,4.32,E9,2.68
CORZ,28.38,6.03,E9,2.74
CPRI,19.73,5.15,E9,1.1
CRI,41.32,4.2,E9,1.49
CRL,182.34,4.73,E9,1.12
CROX,124.53,4.04,E9,0.55
CRWD,682.96,5.23,E9,0.09
CVCO,586.05,4.68,E9,0.96
CVLT,127.1,4.52,E9,2.04
CXAI,0.21,21.37,E9,0.08
CYRX,14.57,4.65,E9,0.16
DASH,165.66,5.33,E9,2.94
DAVE,285.84,8.41,E9,0.47
DDOG,226.63,5.49,E9,0.63
DFTX,24.43,6.19,E9,2.09
DGII,67.38,4.07,E9,0.52
DIOD,108.8,6.41,E9,0.68
DJCO,535.06,4.45,E9,0.79
DKS,224.83,4.44,E9,1.66
