Ticker,Price,Gain,Vol
ABCL,5.44,6.88,39.1
ACMR,96.19,5.49,154.8
AEHR,112.62,7.43,202.7
ALMU,24.86,5.25,29.5
ALOT,28.35,69.86,4.5
ALOY,16.61,13.85,34.6
AMPG,9.7,10.48,55.2
ARM,418.88,5.69,4708.7
ARQQ,22.6,13.34,18.9
ARTV,9.94,11.56,5.0
ARWR,81.04,5.87,113.0
ATRO,80.06,6.04,54.8
AVTX,15.4,7.47,19.6
BAP,386.94,6.22,230.7
BHVN,13.62,12.66,37.5
BIRD,5.48,39.09,14.1
BLTE,148.34,7.34,36.8
BRAI,9.36,24.97,7.9
BTGO,5.91,8.64,14.2
BTQ,5.89,10.51,21.7
BULL,7.12,5.95,101.0
CAPR,27.95,7.29,22.9
CAST,5.15,37.33,52.0
CDNL,74.89,6.02,30.8
CGEM,14.44,6.57,17.2
CHPT,7.69,6.81,5.0
CHRN,20.61,7.74,7.0
CING,5.12,8.02,3.6
CLPT,16.81,26.01,12.4
CLYM,11.34,5.88,13.2
CRML,10.07,5.33,84.2
CUE,26.73,11.89,2.0
CXT,45.35,5.76,37.9
DNLI,23.49,7.11,38.5
DSGN,11.93,11.29,10.1
DUOT,12.2,7.77,10.2
DYN,19.2,6.25,29.7
EBS,8.14,5.03,7.2
EDSA,6.88,9.73,2.0
EIKN,9.73,7.28,2.6
ELVN,44.86,5.43,66.1
EOSE,7.6,11.6,184.1
FDMT,9.42,8.65,7.6
FRMI,8.66,9.9,124.3
FTH,16.65,14.59,1.0
GEV,1048.86,6.77,2827.5
GHRS,21.7,8.61,5.6
GIL,53.13,5.54,108.7
HOOD,105.2,8.78,2986.1
HQ,23.61,26.26,13.8
HROW,41.94,9.22,28.0
ICCM,6.4,200.47,48.6
INV,6.58,9.48,16.1
JBIO,16.87,8.63,21.0
JLHL,33.4,39.46,1.1
KOD,35.71,8.41,23.1
KRYS,341.66,5.66,82.8
LBRX,30.05,8.64,5.3
LESL,7.68,8.94,3.3
LZB,40.24,14.77,20.8
MGTX,10.41,7.21,6.9
MNTS,10.06,8.06,201.1
MP,60.84,6.64,393.4
MPLT,29.21,7.55,8.4
MRNA,61.8,11.55,303.1
NAVN,20.99,10.3,102.8
NBIS,280.91,5.96,4043.9
NEXT,7.8,7.29,21.0
NNE,25.31,5.41,83.8
NSP,37.24,6.55,25.2
NUAI,5.73,5.33,39.9
NWPX,138.89,5.01,18.7
OCC,21.73,7.41,32.6
OCUL,9.64,7.83,23.6
OPTX,12.87,13.09,17.9
PCT,8.62,5.25,72.3
PDYN,6.96,16.58,19.1
PHAT,11.0,5.47,11.0
PHVS,33.41,6.2,10.0
PRCH,12.25,7.46,15.7
PTCT,78.53,7.18,121.6
PTRN,20.45,6.68,36.6
PZZA,36.42,11.41,36.5
QH,10.52,11.21,10.7
QURE,48.16,78.44,81.7
RARE,26.91,8.29,40.2
RDW,14.36,6.37,1148.4
REPL,10.0,13.9,55.0
RGNX,7.9,14.0,11.1
RNAC,9.88,9.17,3.4
RXT,7.53,21.26,135.7
RYTM,95.83,6.81,61.3
SDOT,17.18,98.15,41.4
SEI,81.28,6.74,157.4
SHAZ,85.05,10.92,66.0
SHMD,6.79,9.69,7.7
SIMO,307.12,8.65,286.5
SION,36.73,5.7,13.4
SNWV,9.09,6.82,1.7
SPIR,18.15,5.83,31.7
SRPT,16.96,7.48,45.6
SRZN,24.04,5.67,2.6
STAK,5.83,6.0,14.0
SVCO,12.63,5.43,7.9
TRT,14.7,16.76,12.9
TRVI,16.37,6.3,17.5
TSAT,47.48,5.98,16.8
TSHA,6.19,5.81,13.5
UAMY,7.66,8.04,79.4
USAR,23.55,8.33,435.0
VATE,18.91,9.5,1.2
VCIG,5.41,21.85,29.1
VCX,99.16,7.79,60.9
VIR,9.3,8.01,14.9
VOR,15.02,6.45,12.1
VRT,317.58,6.0,1839.9
VTVT,33.92,5.21,1.4
WNC,10.8,16.38,6.7
WOLF,48.69,8.2,498.6
