Ticker,Price,Gain,Vol
SMG,68.54,7.95,55.5
SMTI,22.89,5.24,1.3
SNDA,38.58,5.29,26.0
SON,53.54,5.41,65.8
SOPH,5.52,5.54,1.2
STTK,6.01,11.5,5.3
SVV,10.23,5.36,8.9
SWK,89.66,6.98,129.0
TDUP,6.54,5.31,10.3
TEM,51.94,6.85,375.3
TGT,141.2,5.29,607.4
TILE,34.24,5.65,18.0
TKNO,5.2,6.34,1.2
TLX,10.9,6.76,2.1
TMDX,77.61,5.13,79.5
TOL,161.03,6.67,173.5
TOST,26.02,6.16,268.4
TPB,84.74,5.69,39.5
TREX,48.88,7.81,86.0
TWST,91.35,7.47,158.5
TXG,34.6,8.57,105.1
UAL,130.54,7.4,697.8
UBER,73.85,6.0,1598.9
UBXG,8.49,22.33,20.3
UFPI,89.8,6.88,43.5
UMC,28.01,6.91,448.2
VCYT,56.76,5.52,69.9
VKTX,37.87,8.79,76.9
VNCE,7.44,8.45,1.8
VRNS,37.29,6.45,72.1
VYX,7.5,7.14,19.3
W,92.79,9.36,294.9
WDFC,244.08,7.43,36.2
WEN,7.86,25.56,136.5
WEST,9.68,6.61,6.1
WGS,63.54,9.4,65.3
WINA,430.25,6.57,17.0
WIX,42.6,5.37,91.4
WMS,149.05,6.34,149.1
WRLD,194.76,5.49,22.3
WYY,17.62,15.39,2.7
XZO,14.43,6.02,3.0
ZBIO,21.8,7.89,12.5
ZUMZ,19.11,6.17,5.6
