Ticker,Price,Gain,Vol
AAUC,23.24,10.72,20.3
ABCL,12.01,8.0,89.8
ABR,5.17,5.51,21.0
ABSI,9.99,12.88,22.7
ABTC,7.9,13.83,8.6
ACHV,8.53,13.43,9.2
ACM,65.04,5.38,146.0
ACN,183.17,5.92,1136.9
ADMA,10.05,5.35,22.7
AEM,207.72,11.12,518.6
AFRM,77.33,5.13,221.4
AG,20.85,12.82,189.1
AGEN,8.26,9.69,12.0
AGI,35.74,8.63,154.7
AGPU,10.9,5.52,5.2
AGRO,10.57,7.75,8.4
AI,10.38,5.17,44.5
ALMR,35.54,7.83,10.0
ALNY,242.61,6.12,524.3
AMLX,38.6,9.94,96.9
AMR,194.42,14.74,52.8
APPF,215.22,5.53,88.7
ARCT,10.28,25.21,6.2
ARE,50.55,10.27,99.1
ARIS,19.61,11.48,25.9
ASA,62.25,7.85,2.6
ASM,7.57,10.83,26.4
ASMB,33.84,5.32,6.3
ASST,14.73,15.08,37.1
ATAT,37.0,5.41,28.2
AU,108.54,10.81,231.1
AUGO,85.0,11.49,56.5
AUPH,16.17,5.69,18.0
AVIR,5.59,5.87,1.8
AVTX,20.75,5.28,14.5
AYA,27.25,9.04,19.9
AZTA,35.62,8.0,21.4
B,45.13,7.22,433.0
BBNX,20.01,5.21,23.1
BBOT,9.6,7.26,2.4
BBW,39.58,5.72,10.9
BDSX,25.54,14.32,2.0
BEAM,29.07,9.41,45.5
BKKT,7.74,11.69,8.2
BLDR,72.55,7.29,158.4
BLSH,26.92,9.34,40.9
BMEZ,17.25,5.89,1.9
BMM,5.19,5.92,1.2
BMNR,20.24,10.72,587.2
BNTX,113.12,21.96,131.3
BOOT,169.17,7.01,120.5
BRCB,8.81,13.09,2.7
BRZE,30.65,5.25,57.3
BTDR,9.63,7.0,146.0
BTG,5.27,5.82,110.3
BTGO,6.25,15.96,7.4
BTU,26.85,6.63,60.6
BULL,8.64,8.95,72.3
BYND,14.08,10.52,23.7
CADL,13.5,12.03,13.9
CAI,22.76,8.54,92.2
CAL,13.74,6.35,6.5
CAPR,7.98,12.71,72.8
CBRE,155.07,5.27,248.2
CDE,20.93,13.07,665.8
CELH,32.26,7.89,364.2
CGAU,22.6,6.2,32.9
CGEM,22.52,8.06,11.7
CGON,80.68,5.75,58.4
CLPT,15.96,5.14,9.1
CMCL,24.35,5.55,4.1
CNXC,25.72,8.66,30.2
COCO,67.57,6.34,73.8
COIN,160.2,9.55,1204.7
CPNG,16.66,6.93,298.5
CPRT,33.85,7.43,367.1
CRCL,78.59,9.56,775.0
CRM,206.09,5.07,2415.0
CRSP,59.81,12.91,75.4
CRVL,70.78,5.11,11.4
CSGP,33.73,7.49,221.9
CSHR,5.43,7.52,1.0
CSIQ,15.78,7.06,25.9
CSTL,32.32,11.33,15.1
CTGO,21.0,9.66,6.7
CTNM,16.02,10.48,7.0
CTSH,60.93,5.45,531.0
CVNA,70.44,8.37,724.2
CWH,6.8,7.94,13.8
CWK,15.37,8.55,26.6
CYRX,16.31,8.08,8.4
DBGI,11.85,8.67,3.4
DBI,6.19,5.27,2.4
DC,6.3,7.88,7.2
DDS,615.87,5.35,92.9
DGP,167.16,9.1,20.3
DHR,211.5,5.97,937.2
DKNG,25.31,5.28,314.1
DNA,7.71,18.07,8.7
DNLI,25.69,5.68,33.8
