Ticker,Type
HURN,Big Move
HYMC,Big Move
IAG,Big Move
IBRX,Big Move
IDR,Big Move
IE,Pullback
ILMN,Big Move
IMAX,Big Move
IMMX,Big Move
IMNM,Big Move
IMRX,Big Move
INBX,Big Move
INDI,Pullback
INFQ,Pullback
INSP,Big Move
IOVA,Big Move
IRTC,Pullback & Big Move
IT,Big Move
ITRI,Pullback
JACK,Pullback
JBGS,Big Move
JKHY,Big Move
JLL,Big Move
JMIA,Big Move
KC,Big Move
KGC,Big Move
KOPN,Pullback
KRRO,Big Move
KSS,Pullback
KWR,Pullback
LAD,Pullback
LEU,Pullback
LGIH,Pullback & Big Move
LIFE,Pullback
LNSR,Big Move
LPTH,Pullback
LPX,Big Move
LXEO,Big Move
MAKO,Big Move
MANE,Pullback
MARA,Big Move
MBC,Big Move
MD,Pullback
MELI,Big Move
MG,Big Move
MGTX,Big Move
MLAB,Big Move
MNRO,Big Move
MOS,Big Move
MRK,Big Move
MRNA,Big Move
MRVI,Big Move
MRVL,Big Move
MRX,Pullback
MSTR,Big Move
MTA,Big Move
MUX,Big Move
MYE,Pullback
NBIS,Pullback
NBR,Pullback
NBTX,Big Move
NEM,Big Move
NEOG,Big Move
NESR,Pullback
NEXA,Big Move
NG,Big Move
NGNE,Big Move
NIQ,Big Move
NKLR,Big Move
NMRK,Big Move
NN,Pullback
NOW,Big Move
NP,Pullback
NTAP,Pullback
NTLA,Big Move
NUAI,Big Move
NVAX,Big Move
NVCR,Big Move
NXDT,Big Move
NXTT,Big Move
OCTV,Pullback
OCUL,Big Move
ODD,Big Move
OGC,Big Move
OII,Pullback
OLMA,Big Move
OMER,Big Move
OR,Big Move
ORIC,Big Move
ORKA,Pullback
P,Pullback
PAAS,Big Move
PAY,Pullback
PCOR,Big Move
PCVX,Big Move
PFX,Big Move
PGEN,Big Move
PHVS,Pullback
PLBL,Big Move
PPC,Big Move
PPHC,Big Move
PPTA,Big Move
PRGO,Big Move
PRPO,Big Move
PRTA,Big Move
PSNL,Big Move
PUBM,Pullback
PURR,Big Move
QGEN,Big Move
RBRK,Pullback
RDAC,Big Move
REAL,Big Move
RGC,Big Move
RGEN,Big Move
RGLD,Big Move
RGNX,Big Move
RHI,Pullback
RIGL,Big Move
RIVN,Big Move
RKT,Pullback
RNA,Big Move
RNAC,Big Move
ROCK,Pullback
RUN,Big Move
RVTY,Big Move
SA,Big Move
SATL,Pullback
SBET,Big Move
SBSW,Big Move
SCZM,Big Move
SDGR,Big Move
SEDG,Big Move
SG,Big Move
SGP,Big Move
SHAZ,Pullback
SION,Big Move
SKE,Big Move
SKK,Big Move
SLDB,Big Move
SLN,Pullback
SLS,Big Move
SMCI,Pullback
SMR,Big Move
SOFI,Pullback
SOPH,Big Move
SPRC,Big Move
SRPT,Big Move
SSRM,Big Move
STKH,Pullback
STLA,Big Move
STRZ,Big Move
SUJA,Big Move
SUZ,Big Move
SVM,Big Move
SVV,Big Move
TASK,Big Move
TCI,Big Move
TEAM,Big Move
TEM,Big Move
TFPM,Big Move
TH,Pullback
TKNO,Big Move
TNON,Big Move
TRDA,Big Move
TRMB,Pullback
TRNS,Pullback
TRU,Big Move
TWST,Big Move
TXG,Big Move
UAMY,Big Move
UEC,Big Move
UMAC,Pullback
UPB,Big Move
UPST,Pullback & Big Move
USAS,Big Move
USAU,Big Move
UUUU,Big Move
VERX,Big Move
VG,Pullback
VIA,Big Move
VIRT,Pullback
VKTX,Big Move
VMET,Big Move
VOXR,Big Move
VSXY,Pullback & Big Move
VVX,Pullback
W,Big Move
WEN,Big Move
WFG,Big Move
WING,Big Move
WK,Big Move
WPM,Big Move
WRBY,Big Move
XE,Pullback & Big Move
XGN,Big Move
XHLD,Big Move
XOS,Pullback
XXI,Big Move
Z,Big Move
ZG,Big Move
ZS,Pullback
