Ticker,Type
AAP,Big Move
ACLS,Pullback
AGL,Big Move
ALMU,Pullback
ANF,Big Move
APLD,Big Move
APPS,Big Move
APTV,Big Move
ARCT,Big Move
ARRY,Big Move
ARWR,Pullback
ARX,Pullback
ASPN,Big Move
ASST,Pullback
ASTC,Big Move
ASTL,Big Move
ATRA,Big Move
AXTI,Pullback
BAND,Pullback
BBWI,Big Move
BCRX,Big Move
BE,Pullback
BEAM,Big Move
BHE,Pullback
BLLN,Big Move
BLZE,Pullback
BYRN,Big Move
CABO,Big Move
CDW,Big Move
CELH,Big Move
CEPU,Big Move
CGNX,Pullback
CHPT,Big Move
CIEN,Pullback
CIFR,Big Move
CLMT,Pullback
CLNN,Pullback
CLOV,Pullback
CLW,Big Move
CLYM,Big Move
CORT,Big Move
CPNG,Big Move
CRVL,Pullback
CRWD,Pullback
CSTL,Big Move
CSTM,Pullback
CTEV,Big Move
CTRN,Big Move
DAO,Big Move
DBI,Big Move
DCH,Big Move
DCO,Pullback
DKNG,Pullback & Big Move
DOCN,Pullback
DXCM,Pullback
DY,Big Move
EAF,Big Move
EDN,Big Move
EL,Big Move
ELF,Big Move
ELTX,Big Move
ENPH,Big Move
EQPT,Big Move
ERAS,Big Move
ERO,Pullback
ESTA,Pullback
EVC,Big Move
EWTX,Pullback
FINV,Big Move
FIVN,Pullback
FOXF,Big Move
FPS,Pullback
FROG,Pullback
FTK,Big Move
GH,Big Move
GHM,Pullback
GLSI,Big Move
GLW,Pullback
GM,Big Move
GOOS,Big Move
GPK,Big Move
GTLB,Pullback
HCWB,Pullback
HDSN,Big Move
HIMS,Big Move
HOG,Pullback
HPP,Big Move
HUN,Pullback
IART,Pullback
IBTA,Big Move
ICLR,Pullback
IMUX,Big Move
INOD,Pullback
IPGP,Pullback
IRON,Pullback
ITGR,Pullback
JACK,Big Move
JBTM,Pullback
JHX,Big Move
JLHL,Big Move
KEN,Big Move
KLIC,Pullback
KRO,Big Move
KYIV,Pullback
LCUT,Big Move
LEGN,Pullback
LGIH,Big Move
LIFE,Pullback
LIND,Big Move
LIVN,Pullback
LMB,Big Move
LNTH,Pullback
LPTH,Big Move
LUNR,Big Move
MANU,Big Move
MCHP,Pullback
MGM,Big Move
MMYT,Big Move
MOV,Big Move
MPWR,Pullback
MRCY,Pullback
MXL,Big Move
NCLH,Big Move
NGVC,Big Move
NIO,Big Move
NN,Pullback
NP,Pullback
NPO,Pullback
NRXS,Big Move
NTLA,Big Move
NTSK,Pullback
NVCR,Pullback
NVMI,Pullback
NYAX,Big Move
OKTA,Pullback
ONON,Pullback
OSCR,Pullback
PANW,Pullback
PDFS,Pullback
PENN,Big Move
PHOE,Big Move
PIII,Big Move
PPSI,Big Move
PRG,Big Move
PRKS,Big Move
PRTH,Big Move
PTCT,Pullback
Q,Pullback
QLYS,Pullback
QNTM,Big Move
QUCY,Pullback
RBRK,Pullback
RCAT,Big Move
RDAC,Pullback
RDDT,Big Move
RGNX,Big Move
RHI,Pullback
RNAC,Big Move
ROCK,Big Move
RPD,Pullback
RSI,Pullback
RXT,Pullback
RYOJ,Big Move
S,Pullback
SA,Pullback
SAH,Big Move
SATL,Pullback
SG,Big Move
SLNH,Pullback
SLS,Big Move
SMP,Big Move
SNAP,Pullback
SRRK,Pullback
STAA,Pullback
STGW,Big Move
SUPX,Big Move
TBBB,Big Move
TENB,Pullback
TOST,Big Move
TRNS,Big Move
TRT,Pullback
TTI,Pullback
TVTX,Big Move
UMAC,Big Move
UTI,Pullback
VECO,Pullback
VIK,Big Move
VNET,Big Move
VOR,Big Move
VRNS,Pullback
VZLA,Pullback
WATT,Pullback
WEN,Pullback
WING,Big Move
WOLF,Pullback
WYY,Big Move
XGN,Big Move
YPF,Big Move
ZGN,Big Move
ZVRA,Big Move
