Ticker,Price,ADR,Support,Dist
AAOI,179.83,13.97,E9,0.61
ABSI,5.16,9.71,E9,0.29
ACA,126.74,4.01,E9,2.46
ACLS,157.91,5.57,E9,1.37
ACVA,6.0,6.08,E9,1.29
AESI,18.16,5.42,E21,0.01
AGX,673.51,5.2,E9,0.78
AKAM,144.43,5.43,E9,0.47
ALMU,23.17,16.03,E9,0.69
AMN,27.2,6.48,E9,0.0
AMSC,52.68,7.73,E9,1.5
ARWR,78.99,5.18,E9,2.78
ARX,16.35,5.93,E9,1.43
ASH,57.31,4.46,E9,1.43
ASST,17.82,7.89,E9,1.98
ASTH,38.52,4.41,E9,0.67
ATAI,4.32,5.58,E9,2.38
AUR,6.81,8.19,E21,0.54
AVAH,7.34,4.63,E9,0.33
AXSM,234.52,4.41,E9,1.57
AXTI,122.77,15.48,E9,0.91
BAK,4.47,7.04,E21,1.09
BAND,56.14,8.74,E9,0.22
BE,293.8,8.89,E9,1.31
BHE,86.02,4.91,E9,1.28
BLZE,7.64,7.72,E9,2.8
BVN,34.63,4.22,E9,0.49
BW,19.4,10.59,E9,0.05
CADL,8.05,7.9,E9,0.41
CALY,15.77,5.13,E9,1.74
CBZ,31.92,6.8,E9,2.03
CELC,133.97,6.64,E9,0.81
CGNX,66.7,4.47,E9,2.59
CIEN,582.08,6.0,E9,1.42
CLMT,34.08,4.42,E9,2.73
CLNN,6.69,11.67,E9,0.42
CLOV,3.59,6.39,E9,2.83
CNSP,5.12,14.95,E9,1.65
COCO,78.63,4.72,E9,2.76
COHR,380.18,7.47,E9,1.85
COMP,8.38,5.95,E9,1.69
CRVL,59.4,4.2,E9,0.79
CRWD,645.36,4.36,E9,2.85
CSTM,33.96,4.84,E9,2.1
CTOS,9.78,4.14,E9,2.22
CVSA,122.54,4.1,E9,0.03
CXW,21.19,4.19,E9,0.48
CYTK,77.15,4.67,E9,0.8
DCO,148.66,4.28,E9,1.94
DKNG,25.07,4.75,E9,0.73
DOCN,150.42,8.01,E9,2.56
DOCU,48.43,4.13,E9,0.27
DT,38.91,4.16,E9,0.58
DXCM,70.26,4.1,E9,2.71
ECG,151.48,5.18,E9,0.15
ERNA,11.14,27.21,E9,0.41
ERO,28.18,5.13,E9,1.41
ESTA,71.32,6.23,E9,1.33
ESTC,53.9,4.36,E9,1.02
ETON,32.4,6.83,E9,0.82
EVER,19.24,8.02,E9,2.36
EWTX,33.54,4.64,E9,1.23
FA,15.35,5.05,E9,1.24
FIVN,22.34,7.82,E9,1.08
FIX,1867.09,4.31,E9,0.41
