Ticker,Price,Gain,Vol
ABSI,10.35,6.16,35.6
ABX,8.27,5.75,5.2
ADPT,29.57,6.02,59.4
AEHL,8.96,8.87,32.8
AFRM,71.57,5.11,476.1
AMPH,26.27,5.25,12.0
ARCT,14.12,6.17,15.6
AVX,5.45,32.93,1.5
BALY,14.05,15.07,1.3
BLLN,124.9,9.16,67.1
BOT,30.01,5.71,6.3
BRKR,64.0,7.26,130.7
CBRL,51.84,9.09,55.6
CDNA,61.37,13.0,64.4
CHRN,21.85,6.53,2.8
CPOP,5.47,5.8,2.4
CRL,294.44,6.17,273.1
CRML,8.17,5.83,82.5
CXW,34.36,6.44,68.0
DNA,10.25,19.46,11.7
DUOT,9.55,6.35,6.4
EDHL,5.44,6.04,1.9
ETON,59.49,6.98,28.5
FLY,23.09,5.43,58.3
GLND,5.35,83.85,87.1
GRAL,125.21,15.38,117.1
GRML,14.89,33.07,238.5
HBB,37.31,7.89,2.6
HQ,15.8,6.25,7.1
ICLR,173.9,6.1,158.3
ILMN,273.9,7.25,888.3
IONQ,44.98,5.74,937.7
IOVA,10.8,5.99,126.2
KOD,33.22,5.39,26.2
KRMN,34.92,5.66,151.8
KRSA,37.19,15.14,1.9
LCUT,9.24,6.82,1.5
LQDA,70.95,5.13,80.6
MASS,11.52,5.3,4.0
MRNA,194.82,6.98,2551.4
NAKA,9.76,6.14,2.0
NBIS,243.48,7.44,3441.1
NEO,19.56,6.54,39.8
NRXS,7.75,6.02,1.1
OUST,41.37,5.05,73.5
P,121.88,11.15,772.3
PBYI,9.82,5.82,2.9
PL,17.62,7.57,219.7
PNRG,210.85,7.21,23.0
PRGO,14.68,6.07,40.0
PUBM,18.55,6.27,11.9
QMCO,29.49,13.55,35.0
RCEL,11.58,5.75,3.1
RSKD,7.91,10.78,15.6
RVTY,150.68,6.03,299.6
SATL,5.94,7.8,24.5
SG,8.26,7.13,34.8
SILC,51.62,6.26,7.9
SITM,643.24,5.64,269.3
SN,176.94,5.02,386.9
SRZN,33.68,108.42,22.9
SVRN,42.23,29.74,4.1
TEM,82.24,7.38,489.9
TJGC,28.2,21.13,18.6
TNMG,5.01,10.35,8.8
TRIP,8.52,5.97,40.1
TRVG,5.55,5.42,1.4
TSSI,10.19,9.81,8.4
TWST,184.03,16.11,281.2
TXG,84.11,11.23,196.4
UMAC,23.93,5.46,63.4
UNFI,46.15,5.51,32.4
USDE,14.22,10.49,58.9
VCYT,48.54,10.77,61.1
VEEE,14.15,10.72,26.7
WRBY,26.27,12.51,73.5
WYFI,20.26,6.35,31.0
XHLD,12.7,5.13,39.0
