Ticker,Price,ADR,Support,Dist
ADPT,22.56,5.87,E9,1.14
AEO,17.54,4.15,E9,0.39
AIR,135.4,4.61,E9,0.21
AMBP,4.96,4.98,E9,2.52
AMN,34.7,5.13,E9,2.34
AMPL,8.89,7.52,E9,0.77
ANRO,26.72,8.15,E9,0.91
ARQT,27.86,4.19,E9,0.15
AVAH,9.75,4.5,E9,1.37
AVPT,13.02,4.24,E9,2.61
AVTX,19.01,6.93,E9,0.85
AXON,531.2,5.45,E9,1.08
AZTA,28.28,4.46,E9,2.63
BCC,77.68,4.42,E9,0.11
BH,382.51,6.02,E9,0.21
BIIB,209.23,4.17,E9,2.74
BLLN,132.52,5.93,E9,2.32
BRBR,13.29,5.7,E9,2.42
BRKR,61.74,4.74,E9,1.65
CCC,6.05,4.7,E9,1.45
CDNA,35.41,4.84,E9,1.5
CHYM,22.42,5.15,E9,2.82
CNMD,43.21,5.38,E9,1.35
COGT,39.57,4.39,E9,0.42
COMP,11.61,5.18,E9,0.22
CORT,92.95,4.64,E9,0.06
COTY,2.73,6.02,E9,2.89
CRSR,10.27,6.47,E9,1.24
CVI,34.62,4.76,E9,2.04
DJCO,599.8,4.39,E9,2.18
DK,64.92,4.41,E9,2.32
DLO,14.59,4.31,E9,0.24
DNTH,104.09,6.16,E9,1.27
DOMO,3.63,9.65,E9,1.3
DRVN,14.97,4.13,E9,2.64
DYN,25.1,6.0,E9,2.15
EGO,31.97,4.6,E9,1.78
ELF,80.9,5.74,E9,1.56
ELVN,52.97,4.99,E9,0.29
EPC,28.22,4.09,E9,1.22
ESTA,91.93,4.21,E9,0.04
EVER,26.83,5.26,E9,2.78
FND,55.76,4.13,E9,0.83
FSLY,20.69,7.48,E9,1.78
FWRD,14.59,7.5,E9,0.55
GRDN,40.99,4.16,E9,0.5
GRPN,27.22,7.98,E9,0.98
GT,7.28,4.76,E9,1.34
HELE,28.15,6.32,E9,0.2
HOV,132.9,4.22,E9,0.21
HRMY,35.86,4.19,E9,0.8
IBP,230.33,4.17,E9,0.53
IMCR,33.42,4.59,E9,0.25
IMNM,23.11,5.57,E9,1.69
INSP,51.07,4.81,E9,0.27
KFRC,59.06,4.29,E9,2.83
LEVI,24.67,4.14,E9,0.16
LIF,55.29,4.86,E9,2.9
LQDA,86.82,6.33,E9,2.93
LYFT,15.44,4.46,E9,2.13
MAMA,18.19,5.01,E9,2.43
MAX,13.8,4.96,E9,1.16
MDLN,40.08,4.05,E9,1.48
MGNI,19.73,4.25,E9,2.51
MLAB,99.66,4.77,E9,0.89
MNPR,107.43,7.93,E9,0.71
MRVI,6.59,5.33,E9,1.04
NAT,6.41,4.08,E9,0.92
NET,270.38,5.14,E9,1.17
NKTR,70.68,5.84,E9,1.13
NRIX,23.6,5.27,E9,0.2
NTAP,173.23,4.6,E9,2.6
NUVB,6.59,6.63,E9,2.49
NWL,5.19,5.72,E9,0.02
OII,46.58,4.94,E9,1.12
ORIC,11.28,7.05,E9,0.52
ORKA,88.07,5.88,E9,0.56
OSCR,30.57,6.05,E9,2.34
OXM,38.91,5.28,E9,0.78
PACS,46.47,4.48,E9,1.04
PBF,63.35,5.57,E9,2.56
PGEN,5.45,5.88,E9,1.06
PHAT,11.64,6.11,E9,0.98
PJT,165.08,4.51,E9,0.62
PNTG,41.08,4.02,E9,0.17
PRM,34.67,4.54,E9,1.19
PTGX,133.0,4.68,E9,0.91
PVLA,142.6,8.13,E9,0.12
QNST,16.13,4.3,E9,1.06
RAPP,40.94,6.79,E9,0.39
RDNT,63.37,4.32,E9,1.81
REAL,11.69,5.52,E9,1.38
REZI,35.67,5.36,E9,1.31
RGEN,141.23,4.92,E9,0.96
RH,176.14,5.56,E9,0.19
RIGL,39.07,4.71,E9,1.14
RYZ,28.79,4.43,E9,0.23
S,18.52,5.5,E9,0.61
SBET,6.14,6.22,E9,0.54
SE,108.37,4.24,E9,2.89
SGHC,14.89,4.01,E9,0.6
SION,44.81,7.98,E9,0.85
SMG,70.33,4.19,E9,0.8
SNDA,40.75,4.11,E9,0.66
SYRE,97.87,6.32,E9,1.33
TDOC,9.18,4.79,E9,0.37
TRIP,14.58,4.36,E9,2.22
TRVI,18.09,7.18,E9,1.0
TXG,46.32,6.63,E9,0.95
UA,6.91,4.71,E9,0.16
UAA,7.06,5.07,E9,0.03
UFPT,255.09,4.37,E9,2.9
UPBD,20.95,4.23,E9,0.35
UPWK,9.53,4.46,E9,2.94
URGN,40.45,5.25,E9,1.24
VG,13.05,5.48,E9,0.12
VGNT,43.02,4.98,E9,2.48
VITL,13.68,5.31,E9,2.58
VOR,19.55,8.61,E9,1.52
VRDN,19.88,4.49,E9,2.69
VSTM,6.01,8.75,E9,0.87
W,89.03,5.23,E9,0.18
WTI,3.53,5.94,E9,1.35
XERS,8.38,4.22,E9,0.01
XNCR,19.53,7.4,E9,2.8
ZBIO,31.09,7.15,E9,0.16
