Ticker,Type
AAMI,Pullback
ABSI,Pullback
ACDC,Big Move
ACHV,Pullback
AGRO,Big Move
AGYS,Pullback
AIP,Big Move
AKAM,Big Move
AKTS,Pullback
ALAB,Pullback
ALGS,Big Move
ALKS,Pullback
ALKT,Pullback
ALOY,Big Move
AMBA,Pullback
AMBQ,Pullback & Big Move
ANAB,Pullback
ANDE,Big Move
ANET,Big Move
AOSL,Big Move
APPN,Pullback
ARWR,Pullback
ASX,Pullback
ATEC,Pullback
ATHM,Big Move
BABA,Big Move
BBNX,Pullback
BBOT,Big Move
BCAX,Pullback
BETA,Pullback
BFLY,Pullback
BHVN,Big Move
BJRI,Pullback
BKR,Big Move
BLTE,Pullback
BRBR,Pullback
BSET,Big Move
BULL,Pullback
BVS,Big Move
BWIN,Pullback
BZH,Big Move
CAMT,Big Move
CART,Pullback
CASY,Big Move
CCC,Pullback
CCOI,Big Move
CELC,Pullback
CERT,Pullback
CEVA,Pullback
CHYM,Pullback
CIEN,Big Move
CIFR,Big Move
CMPS,Big Move
COLL,Pullback
CORZ,Big Move
COTY,Pullback
CRDO,Pullback
CRSP,Pullback
CRWD,Pullback
CRWV,Big Move
CTNM,Big Move
CUE,Big Move
CV,Big Move
CVE,Big Move
CVI,Big Move
CVLT,Pullback
CYRX,Pullback
DAO,Big Move
DASH,Pullback
DAVE,Pullback
DFIN,Pullback
DINO,Big Move
DK,Big Move
DLO,Pullback
DMRA,Pullback
DMRC,Big Move
DOCU,Pullback
DRUG,Big Move
DUOL,Pullback
EAF,Big Move
EFXT,Big Move
ELF,Pullback
ELVN,Pullback
ENOV,Pullback
ENVA,Pullback
EPAC,Big Move
ESTC,Pullback
ETON,Pullback
EVER,Pullback
EXPE,Pullback
EXTR,Pullback
EYE,Pullback
FDS,Pullback
FICO,Pullback
FLO,Pullback
FLOC,Big Move
FLYW,Pullback
FORM,Big Move
FOUR,Pullback
FROG,Pullback
FRSH,Pullback
FSLY,Big Move
GDDY,Pullback
GDS,Big Move
GH,Pullback
GLBE,Pullback
GPN,Pullback
GPRE,Big Move
GRAB,Pullback
GT,Pullback
GTE,Big Move
GTLB,Pullback
HIMX,Big Move
HPK,Big Move
HRI,Big Move
HSCS,Pullback
HUT,Big Move
IDYA,Pullback
IMRX,Big Move
INBX,Pullback
IOVA,Pullback
IPGP,Big Move
IREN,Big Move
IRMD,Pullback
IRTC,Pullback
KC,Big Move
KEX,Big Move
KGEI,Big Move
KOD,Big Move
KPTI,Big Move
KTB,Pullback
KYMR,Pullback
LFST,Pullback
LGND,Pullback
LMND,Pullback
LQDA,Pullback
LXEO,Big Move
LYFT,Pullback
MAN,Pullback
MDLN,Pullback
MEOH,Big Move
MMYT,Pullback
MOH,Pullback
MPC,Big Move
MRNA,Pullback
MTZ,Big Move
MUR,Big Move
MUSA,Big Move
NBIS,Big Move
NCNO,Pullback
NGS,Big Move
NINE,Big Move
NMAD,Big Move
NMAX,Pullback
NOW,Pullback
NP,Pullback
NSP,Pullback
NTLA,Pullback
NTRA,Pullback
NUTX,Pullback
NVVE,Big Move
OBE,Big Move
OCC,Big Move
OIS,Big Move
OPY,Pullback
P,Pullback
PAR,Pullback
PARR,Big Move
PATH,Pullback
PAYC,Pullback
PBF,Big Move
PCVX,Pullback
PDYN,Big Move
PED,Big Move
PENG,Big Move
PGY,Pullback
PHR,Pullback
PSX,Big Move
PUMP,Big Move
PVLA,Pullback
QTWO,Pullback
QURE,Pullback & Big Move
RAPP,Big Move
RBLX,Pullback
RDNT,Pullback
RELY,Pullback
RHI,Pullback
RIVN,Pullback
RNG,Pullback
RTB,Big Move
RVMD,Pullback
RXRX,Pullback
RXT,Pullback
SAIL,Pullback
SDRL,Big Move
SEZL,Pullback
SGMT,Pullback
SHAZ,Pullback & Big Move
SHOP,Pullback
SIBN,Pullback
SILC,Big Move
SILO,Big Move
SIMO,Pullback & Big Move
SION,Pullback
SLDE,Pullback
SMCI,Big Move
SND,Big Move
SNDK,Big Move
SNOW,Pullback
SPSC,Pullback
STAA,Big Move
STI,Big Move
STRO,Pullback
STTK,Pullback
STUB,Pullback
SUPN,Big Move
SVC,Big Move
SVCO,Big Move
TARS,Pullback
TDC,Pullback
TDOC,Pullback
TE,Big Move
TEM,Pullback
TOST,Pullback
TRAX,Big Move
TRT,Big Move
TRVI,Pullback
TVRD,Big Move
TWST,Pullback
TYL,Pullback
UA,Pullback
UAA,Pullback
UCTT,Big Move
UMC,Pullback
UPC,Pullback
VERA,Pullback
VERX,Pullback
VET,Big Move
VIST,Big Move
VITL,Pullback
VLO,Big Move
VNET,Big Move
VOYG,Big Move
VYX,Pullback
WEX,Pullback
WK,Pullback
WLY,Pullback
WNC,Pullback
WSHP,Big Move
WTTR,Pullback
WULF,Big Move
WYFI,Big Move
XENE,Big Move
XRAY,Pullback
YELP,Pullback
ZS,Pullback
ZURA,Big Move
