Ticker,Price,Gain,Vol
ACDC,5.08,7.86,8.8
AGRO,10.2,6.03,9.6
AIP,34.46,10.03,48.6
AKAM,126.57,10.67,505.8
ALGS,6.73,10.51,1.6
ALIT,20.13,5.72,22.1
ALOY,12.9,5.91,50.4
AMBQ,81.93,8.55,68.1
AMPG,6.58,5.28,44.9
ANDE,72.05,5.96,25.4
ANET,181.05,8.76,1399.9
AOSL,37.37,7.48,36.0
ATHM,19.94,6.8,16.3
BABA,108.98,11.05,1519.6
BBOT,9.02,8.81,4.4
BHVN,16.64,7.01,59.4
BKR,57.58,5.71,555.2
BSET,20.07,5.3,2.0
BVS,12.11,5.4,7.1
BZH,31.01,13.09,12.9
CAMT,140.05,5.1,88.2
CASY,843.1,5.13,611.7
CCOI,12.36,6.0,20.7
CIEN,440.97,5.27,1610.0
CIFR,21.85,6.74,605.3
CMPS,13.97,7.51,52.7
CORZ,23.5,9.1,330.5
CRWV,90.0,7.75,3056.3
CTNM,15.65,7.49,7.3
CUE,35.35,5.87,2.8
CV,6.12,8.02,1.7
CVE,26.63,5.63,232.8
CVI,30.76,7.36,32.3
DAO,14.08,7.89,1.1
DINO,78.62,6.33,168.7
DK,56.05,7.13,59.0
DMRC,7.08,6.95,2.0
DRUG,69.88,8.11,24.1
EAF,5.78,7.43,2.8
EFXT,24.41,5.99,11.4
EPAC,36.46,6.27,19.6
EWTX,46.3,7.35,63.6
FLOC,20.29,5.08,19.8
FORM,111.59,5.22,284.7
FSLY,19.74,6.19,93.2
FTH,28.02,7.32,2.3
GDS,32.82,7.93,83.4
GPRE,16.63,5.25,21.6
GTE,6.59,5.61,2.2
HIMX,14.9,6.05,51.4
HPK,7.44,12.39,5.2
HRI,140.06,5.62,92.6
HUT,106.11,9.69,501.8
IMRX,5.53,8.43,7.6
IPGP,102.28,5.88,44.5
IREN,43.01,8.01,2072.5
KC,10.52,11.44,15.6
KEX,141.51,5.68,91.9
KGEI,5.15,5.75,1.2
KOD,40.63,6.08,31.3
KPTI,10.67,6.17,5.2
LXEO,5.28,10.23,5.0
MEOH,48.87,6.35,53.3
MPC,280.68,5.39,644.4
MTZ,382.9,6.7,459.5
MUR,34.59,5.2,72.0
MUSA,606.81,5.41,202.6
NBIS,216.48,10.91,4556.7
NGS,40.71,5.03,6.6
NINE,11.52,7.66,1.3
NMAD,6.93,13.61,3.9
NVVE,8.49,63.58,16.0
OBE,8.78,7.73,6.5
OCC,15.89,5.79,15.8
OIS,8.37,6.9,6.4
PARR,68.57,11.57,51.1
PBF,52.9,9.16,123.5
PDYN,5.67,5.59,16.5
PED,12.35,6.1,1.0
PENG,78.47,25.13,260.9
PSX,187.81,5.02,496.7
PTEN,9.7,6.01,106.9
PUMP,12.92,5.04,72.2
QURE,43.49,5.02,137.5
RAPP,41.99,5.72,19.2
RGC,6.49,9.08,4.2
RTB,19.28,14.56,3.2
SDRL,40.82,5.42,43.0
SHAZ,76.17,6.15,135.0
SILC,41.61,5.16,8.0
SILO,6.78,19.79,2.1
SIMO,313.3,6.24,267.0
SMCI,28.17,7.31,2314.0
SND,5.04,5.88,2.8
SNDK,1727.18,6.77,23806.7
SNDX,24.56,5.68,46.5
STAA,28.15,6.03,18.9
STI,7.83,5.95,21.3
SUPN,50.44,5.21,42.7
SVC,8.57,395.38,16.3
SVCO,10.97,10.14,7.3
TE,7.35,5.76,306.6
TRAX,20.77,5.01,11.8
TRT,10.85,12.09,10.2
TVRD,5.0,61.29,21.3
UCTT,100.91,11.16,184.0
VET,9.52,5.19,14.2
VG,12.38,6.82,161.2
VIST,65.25,5.19,61.6
VLO,282.88,6.26,840.2
VNET,8.33,8.04,48.5
VOYG,34.09,6.9,102.5
WSHP,6.9,9.18,5.7
WULF,22.83,12.8,841.5
WYFI,36.74,9.93,105.7
XENE,69.95,10.38,112.7
XNCR,16.46,5.04,13.9
ZURA,5.49,8.07,7.8
