Ticker,Price,ADR,Support,Dist
AAOI,181.49,13.62,E9,1.58
AAON,134.6,7.1,E9,2.44
ABSI,5.1,10.93,E9,0.14
ABVX,121.99,4.49,E9,1.84
ACLS,156.94,5.68,E9,2.58
ACVA,5.95,6.26,E9,1.06
AESI,19.07,5.47,E9,0.01
AFRM,65.22,5.71,E9,0.96
AI,9.29,5.08,E9,1.87
AIOS,16.06,32.48,E9,0.65
AKAM,147.23,5.26,E9,1.85
ALGM,45.95,5.84,E9,2.7
AMN,27.66,6.7,E9,1.71
AMSC,51.84,8.21,E9,0.95
APP,481.68,6.06,E9,0.08
ARCB,124.57,4.36,E9,2.13
ARES,124.41,4.14,E9,0.84
ARRY,8.48,6.89,E9,1.34
ARWR,74.95,5.16,E9,0.53
ASH,57.21,4.48,E9,2.33
ASND,247.05,4.02,E9,2.06
ASPI,5.55,8.06,E9,2.05
ASTH,37.85,4.54,E9,0.69
ATI,162.29,4.51,E9,2.92
ATRO,80.86,5.7,E9,1.01
AUR,7.07,8.2,E9,1.89
AVAH,7.33,4.72,E9,0.85
AVPT,10.29,4.72,E9,0.83
AXGN,40.9,4.27,E9,0.25
BAK,4.83,6.7,E9,2.55
BBAI,4.18,7.5,E9,1.56
BHE,85.12,4.77,E9,1.85
BLLN,85.92,9.9,E9,0.05
BLMN,7.82,6.7,E9,0.62
BRUN,24.02,15.16,E9,0.06
BTSG,58.5,4.12,E9,2.61
BW,19.04,10.42,E9,1.62
CADL,7.99,7.93,E9,0.42
CALY,15.38,5.07,E9,0.21
CDNA,21.63,6.28,E9,2.56
CECO,81.71,5.93,E9,1.1
CELC,138.23,6.71,E9,1.93
CLNN,6.7,11.9,E9,0.76
CNC,59.14,4.13,E9,2.21
COCO,76.04,4.99,E9,0.23
COHR,377.57,7.6,E9,2.29
COHU,46.53,5.53,E9,0.72
COMP,8.4,5.91,E9,2.67
CRCL,113.12,8.82,E9,0.77
CRMD,7.98,4.78,E9,1.41
CRS,434.12,4.52,E9,1.94
CSTM,33.24,4.32,E9,2.15
CVLT,107.25,4.38,E9,2.82
CVSA,125.15,4.21,E9,0.07
CXW,21.5,4.07,E9,2.23
CYTK,76.94,5.05,E9,0.7
DCO,144.37,4.24,E9,0.33
DIN,30.37,5.83,E9,2.01
DKNG,25.12,4.51,E9,0.07
DOCN,158.46,8.04,E9,2.89
DOCU,49.53,4.09,E9,2.3
DORM,118.08,4.1,E9,0.65
ETON,32.59,6.59,E9,1.01
ETOR,40.85,4.26,E9,2.34
EVER,18.88,7.68,E9,1.69
EVH,3.95,9.09,E9,0.63
FA,15.42,5.17,E9,2.31
FLEX,132.47,5.24,E9,0.96
FLYW,16.12,4.62,E9,0.55
FN,703.86,7.29,E9,1.99
FRSH,9.08,5.19,E9,1.43
FTRE,13.22,6.07,E9,0.76
FUN,19.83,7.11,E9,0.11
GDDY,90.46,4.8,E9,0.78
GLXY,28.65,6.75,E9,1.13
GO,8.02,6.93,E9,1.13
GSIT,9.66,12.79,E9,1.95
HCAI,10.0,36.98,E9,0.28
HGV,48.41,4.27,E9,2.33
HNGE,55.25,5.07,E9,1.55
HNRG,17.96,6.71,E9,0.78
HPP,11.23,7.62,E9,1.57
HUN,14.51,5.2,E9,2.25
ICHR,68.96,7.57,E9,0.58
ICLR,116.78,5.47,E9,0.3
IESC,659.65,6.01,E9,0.15
ILMN,144.41,4.11,E9,1.24
INV,6.64,11.62,E9,1.31
INVX,30.05,4.08,E9,1.69
IPX,37.62,6.54,E9,2.55
ITGR,89.28,4.02,E9,0.03
KFRC,41.53,5.52,E9,1.61
KNX,70.12,4.21,E9,2.91
KOS,3.03,6.07,E9,1.03
KRYS,299.45,4.48,E9,0.32
KWR,141.84,4.05,E9,1.56
LINC,48.4,5.23,E9,1.12
LITE,946.9,8.55,E9,1.0
LOAR,62.34,5.14,E9,2.66
LTH,32.07,4.7,E9,1.6
LUMN,9.41,7.41,E9,0.28
MANE,101.62,9.86,E9,1.39
MCHP,93.43,4.17,E9,0.02
MDGL,517.26,4.16,E9,0.0
MGNI,13.2,5.08,E9,0.03
MOD,260.52,6.34,E9,0.06
MOH,184.14,4.07,E9,0.32
MPWR,1589.81,4.26,E9,1.77
MRVI,4.4,6.04,E9,1.81
MYRG,446.9,5.28,E9,0.14
NAK,2.07,6.62,E9,0.57
NAMS,35.44,6.62,E9,0.29
NBR,105.41,4.86,E9,0.56
NESR,25.76,4.78,E9,0.07
NEXA,14.47,7.46,E9,0.09
NEXT,8.46,6.14,E9,1.0
NN,21.74,6.87,E9,0.87
NP,27.87,6.24,E9,0.98
NPKI,15.52,4.83,E9,0.87
NPO,308.25,4.13,E9,0.6
NRGV,5.13,10.77,E9,0.6
NSP,32.09,7.68,E9,2.76
NVAX,9.21,6.51,E9,1.13
NVCR,17.96,5.81,E9,2.28
NVT,164.66,4.01,E9,0.27
NWPX,112.26,4.51,E9,2.08
NXT,130.5,7.92,E9,1.29
OCS,29.49,5.62,E9,0.12
ODFL,210.47,4.04,E9,2.69
OMCL,44.41,4.45,E9,1.46
OMDA,16.51,5.83,E9,1.57
ORCL,192.08,4.38,E9,1.71
OSCR,22.64,6.45,E9,0.85
OTEX,23.47,4.13,E9,1.07
OWL,10.06,5.06,E9,2.32
PACS,37.75,5.35,E9,1.45
PAYC,137.8,4.02,E9,0.85
PCT,11.32,7.91,E9,0.46
PCTY,113.02,4.59,E9,2.14
PD,7.2,5.74,E9,2.74
PDFS,46.09,6.94,E9,0.86
PGEN,4.24,5.7,E9,0.06
PLAB,51.46,5.03,E9,2.35
PNRG,259.24,6.61,E9,2.39
POET,14.59,18.82,E9,2.48
POWI,70.85,6.25,E9,0.43
POWL,279.22,6.76,E9,0.21
PRAX,343.56,6.3,E9,1.65
PRKS,36.78,5.41,E9,2.53
PRLB,71.36,4.36,E9,1.04
PRMB,23.49,4.42,E9,2.56
PTEN,12.31,4.26,E9,0.31
PUMP,16.95,6.12,E9,1.0
PURR,7.67,8.61,E9,2.79
Q,156.93,4.6,E9,2.28
QURE,24.19,9.23,E21,2.46
RAPP,37.72,6.54,E9,3.0
REPL,4.91,15.29,E9,2.9
REPX,38.6,4.79,E9,2.29
RIG,6.81,5.2,E9,0.39
RMAX,9.38,5.65,E9,0.25
RNG,43.54,6.53,E9,2.5
ROG,135.13,4.18,E9,0.03
ROOT,57.38,6.61,E9,1.3
RR,2.68,8.7,E9,2.77
RSI,27.06,4.31,E9,1.19
RVMD,151.56,4.15,E9,1.8
RVTY,96.95,4.12,E9,1.32
SAH,78.16,4.6,E9,2.86
SAIA,456.23,4.7,E9,0.53
SCSC,44.09,4.11,E9,2.58
SEI,74.27,7.32,E9,0.38
SEZL,102.8,7.97,E9,0.88
SFM,86.71,4.88,E9,0.53
SGHC,13.51,4.31,E9,0.55
SIBN,14.68,6.25,E9,2.05
SITM,728.56,6.64,E9,0.36
SKM,37.76,4.02,E9,0.64
SLNH,1.71,19.76,E21,2.88
SM,33.77,4.31,E9,2.6
SNDA,37.01,4.83,E9,0.4
SOBR,1.38,25.95,E9,0.42
SOC,14.74,7.29,E9,1.26
SRRK,48.13,4.73,E9,0.16
ST,48.59,4.07,E9,2.99
STAA,32.47,4.95,E9,2.95
STEP,53.74,4.18,E9,0.1
