Ticker,Price,Gain,Vol
ABUS,5.21,9.22,10.6
ABX,9.66,5.46,5.5
AGEN,8.09,8.01,12.1
AIAI,6.62,46.14,5.3
ALB,143.25,6.75,294.0
ALGT,81.85,7.12,49.4
ALIT,14.22,6.04,9.5
ALMS,24.17,5.73,24.0
ALOY,12.5,12.92,37.7
AMR,210.01,8.09,59.5
ARCT,13.45,22.38,9.3
ASST,18.22,12.96,56.0
ASTS,68.65,5.52,770.4
ATEX,93.25,9.31,32.3
AU,121.22,5.28,271.4
AXGN,50.4,8.53,48.3
BDSX,26.63,10.82,2.5
BGC,11.85,8.92,31.7
BJ,96.42,5.61,165.8
BKKT,8.59,14.53,10.7
BLMN,11.63,10.97,23.5
BLSH,30.41,6.93,42.8
BMM,5.51,11.09,1.4
BMNR,22.83,5.84,667.6
BNTX,116.57,5.12,163.6
BRCB,9.25,7.06,2.9
BTDR,11.37,9.01,166.1
BWLP,24.72,5.15,6.7
CADL,13.13,6.32,14.9
CAI,26.27,6.88,107.6
CAKE,113.33,6.38,216.1
CAL,13.62,5.66,6.6
CBIO,17.15,5.67,3.5
CCJ,102.51,7.24,276.6
CHPT,6.25,7.94,2.1
CMP,26.0,5.61,14.1
CNH,11.87,8.4,181.6
COIN,186.49,8.2,1493.2
CRBP,10.38,5.49,3.6
CRCL,87.98,5.16,919.4
CRML,7.11,22.59,41.9
CSHR,5.82,7.69,1.2
CTEV,37.27,9.36,3.9
CTNM,17.19,7.3,7.8
CVI,39.51,10.27,35.8
CVV,7.61,6.43,1.3
DAO,18.34,8.78,1.1
DAVE,354.72,5.88,165.8
DCBO,24.69,5.11,2.1
DCH,6.88,8.18,19.4
DJT,9.1,6.93,44.6
DK,71.47,11.6,89.0
DLO,15.17,5.79,37.2
DNA,7.4,6.32,9.2
EAT,246.06,5.56,250.9
EBS,5.08,5.39,7.2
EDRY,46.85,7.87,3.9
EGO,45.72,7.2,103.5
EIKN,11.39,5.95,4.8
EL,101.94,6.02,298.1
ELMT,19.89,19.29,6.3
ELVR,67.76,10.07,2.7
EQX,13.53,5.05,178.3
ERO,39.42,9.44,49.1
ETON,63.47,5.94,35.3
EZPW,32.22,12.03,31.9
FCEL,19.54,6.43,181.4
FCFS,225.28,9.41,77.8
FCX,76.66,7.64,913.5
FIGR,39.1,8.43,142.1
FIVE,250.24,5.89,204.5
FSLY,24.95,9.86,172.1
FTAI,209.7,6.01,359.9
FUTU,123.64,9.68,149.9
FVN,13.0,8.33,1.4
GFI,47.81,5.19,145.3
GLSI,16.67,8.88,1.9
GRRR,16.06,5.31,12.5
HBM,30.06,6.79,132.2
HCA,429.19,5.64,558.3
HELE,29.06,5.56,9.5
HIMS,33.78,6.03,432.0
HMY,23.54,6.9,55.0
HOOD,108.13,13.7,1856.0
HOV,131.41,11.24,21.1
HQ,19.93,14.54,4.6
HTFL,49.75,6.3,75.3
HY,34.71,5.41,4.3
ICL,5.8,5.07,6.2
IE,11.27,9.52,19.5
IMSR,5.57,5.69,9.2
INFQ,14.12,12.51,114.8
