Ticker,Price,Gain,Vol
ACRS,6.3,6.5,10.8
ADVB,8.72,5.95,34.4
AEHL,5.69,11.35,6.7
AGEN,7.53,5.31,11.5
AGRO,9.81,5.94,7.8
AIAI,5.9,17.76,1.0
AMLX,35.11,63.84,81.4
ANL,14.16,6.15,2.1
ARHS,10.03,5.25,14.4
ASMB,32.13,7.06,6.1
AURA,8.16,6.25,5.2
BANL,13.55,30.92,1.8
BBNX,19.02,8.31,21.5
BBSI,32.95,5.17,10.3
BBWI,20.04,6.54,102.8
BHC,6.93,5.32,34.3
BOC,13.9,5.95,1.5
BUUU,28.96,5.12,2.2
BYND,12.74,9.54,22.9
CARL,14.88,7.98,1.7
CCC,7.14,6.73,65.3
CDNL,45.14,15.07,38.0
CHRN,23.53,6.04,3.7
CLBT,11.0,5.36,46.9
CLMT,50.81,5.09,60.7
CLRO,5.24,6.17,40.5
CRMD,8.17,6.52,10.7
DOO,68.58,7.49,13.5
DRUG,84.04,5.74,14.9
DTIL,8.23,11.22,1.9
DUOL,139.64,7.28,183.7
DUOT,11.59,12.74,11.5
EIKN,11.65,11.27,3.8
EOLS,8.18,5.28,7.1
EYPT,5.47,12.32,38.0
FCUV,7.8,20.11,69.0
FLXS,77.16,8.89,4.6
FOUR,46.7,5.3,79.3
FRHC,160.8,6.87,12.8
HAE,104.65,15.93,74.5
HTFL,45.23,7.84,61.6
HUBS,226.24,5.14,502.4
IMUX,16.9,5.43,2.5
IPST,15.76,113.26,63.6
JILL,20.0,7.07,1.1
KURA,12.33,9.31,15.9
KZIA,14.38,6.05,2.8
LBRX,48.77,5.49,17.0
LEGN,21.92,6.15,56.7
LYEL,15.79,16.53,2.4
MF,12.51,7.84,4.3
MNDY,88.04,5.65,160.6
MPLT,11.82,5.11,19.2
NMAX,11.43,10.33,11.0
NTWO,11.65,8.78,6.5
NUVB,6.96,7.41,38.1
NVCT,20.91,9.59,4.2
OBIO,5.66,19.92,1.3
ODTX,21.95,5.23,2.8
PFSA,27.48,506.62,74.1
PLNT,53.36,5.39,119.3
PODD,148.03,5.96,263.7
PROF,7.0,6.87,1.0
PRTH,5.61,5.06,2.8
RCEL,9.85,24.68,5.3
REPL,15.58,6.49,83.9
RMAX,13.61,6.33,6.5
ROOT,52.29,5.21,15.8
SENS,8.69,8.22,4.9
SI,21.13,6.07,2.5
SLE,5.5,82.12,16.8
SRRK,54.72,5.13,52.7
SSTI,5.9,5.73,1.0
SXTC,5.13,36.8,19.1
TBI,10.51,5.73,3.2
TECX,36.61,8.15,6.3
TNDM,23.73,6.63,46.3
TOP,12.46,9.59,1.1
TRGP,297.77,7.13,320.1
UGI,38.39,9.4,73.3
WEAV,7.28,31.65,25.1
WETO,33.0,34.2,91.7
XNCR,25.41,9.9,22.7
